cl,subclass_id,subclass_id_label
487,12,012 MEA Slc17a7 Glut
461,12,012 MEA Slc17a7 Glut
463,12,012 MEA Slc17a7 Glut
256,13,013 COAp Grxcr2 Glut
452,13,013 COAp Grxcr2 Glut
257,13,013 COAp Grxcr2 Glut
460,13,013 COAp Grxcr2 Glut
258,13,013 COAp Grxcr2 Glut
451,13,013 COAp Grxcr2 Glut
438,14,014 LA-BLA-BMA-PA Glut
439,14,014 LA-BLA-BMA-PA Glut
440,14,014 LA-BLA-BMA-PA Glut
441,14,014 LA-BLA-BMA-PA Glut
446,14,014 LA-BLA-BMA-PA Glut
447,14,014 LA-BLA-BMA-PA Glut
448,14,014 LA-BLA-BMA-PA Glut
453,14,014 LA-BLA-BMA-PA Glut
442,14,014 LA-BLA-BMA-PA Glut
437,14,014 LA-BLA-BMA-PA Glut
443,14,014 LA-BLA-BMA-PA Glut
444,14,014 LA-BLA-BMA-PA Glut
445,14,014 LA-BLA-BMA-PA Glut
449,14,014 LA-BLA-BMA-PA Glut
450,14,014 LA-BLA-BMA-PA Glut
471,14,014 LA-BLA-BMA-PA Glut
474,14,014 LA-BLA-BMA-PA Glut
475,14,014 LA-BLA-BMA-PA Glut
481,14,014 LA-BLA-BMA-PA Glut
482,14,014 LA-BLA-BMA-PA Glut
472,14,014 LA-BLA-BMA-PA Glut
473,14,014 LA-BLA-BMA-PA Glut
465,14,014 LA-BLA-BMA-PA Glut
478,14,014 LA-BLA-BMA-PA Glut
467,14,014 LA-BLA-BMA-PA Glut
476,14,014 LA-BLA-BMA-PA Glut
477,14,014 LA-BLA-BMA-PA Glut
479,14,014 LA-BLA-BMA-PA Glut
468,14,014 LA-BLA-BMA-PA Glut
469,14,014 LA-BLA-BMA-PA Glut
470,14,014 LA-BLA-BMA-PA Glut
324,15,015 ENTmv-PA-COAp Glut
366,15,015 ENTmv-PA-COAp Glut
347,15,015 ENTmv-PA-COAp Glut
325,15,015 ENTmv-PA-COAp Glut
308,15,015 ENTmv-PA-COAp Glut
322,15,015 ENTmv-PA-COAp Glut
323,15,015 ENTmv-PA-COAp Glut
321,15,015 ENTmv-PA-COAp Glut
320,15,015 ENTmv-PA-COAp Glut
327,16,016 CA1-ProS Glut
328,16,016 CA1-ProS Glut
329,16,016 CA1-ProS Glut
330,16,016 CA1-ProS Glut
331,16,016 CA1-ProS Glut
342,16,016 CA1-ProS Glut
344,16,016 CA1-ProS Glut
356,16,016 CA1-ProS Glut
358,16,016 CA1-ProS Glut
359,16,016 CA1-ProS Glut
346,16,016 CA1-ProS Glut
348,16,016 CA1-ProS Glut
352,16,016 CA1-ProS Glut
353,16,016 CA1-ProS Glut
361,16,016 CA1-ProS Glut
367,16,016 CA1-ProS Glut
370,16,016 CA1-ProS Glut
332,16,016 CA1-ProS Glut
345,16,016 CA1-ProS Glut
349,16,016 CA1-ProS Glut
364,16,016 CA1-ProS Glut
368,16,016 CA1-ProS Glut
369,16,016 CA1-ProS Glut
350,16,016 CA1-ProS Glut
351,16,016 CA1-ProS Glut
354,16,016 CA1-ProS Glut
360,16,016 CA1-ProS Glut
362,16,016 CA1-ProS Glut
343,16,016 CA1-ProS Glut
355,16,016 CA1-ProS Glut
357,16,016 CA1-ProS Glut
363,16,016 CA1-ProS Glut
318,16,016 CA1-ProS Glut
319,16,016 CA1-ProS Glut
376,16,016 CA1-ProS Glut
422,17,017 CA3 Glut
428,17,017 CA3 Glut
429,17,017 CA3 Glut
430,17,017 CA3 Glut
431,17,017 CA3 Glut
435,17,017 CA3 Glut
414,17,017 CA3 Glut
415,17,017 CA3 Glut
426,17,017 CA3 Glut
427,17,017 CA3 Glut
436,17,017 CA3 Glut
424,17,017 CA3 Glut
425,17,017 CA3 Glut
432,17,017 CA3 Glut
434,17,017 CA3 Glut
416,17,017 CA3 Glut
423,17,017 CA3 Glut
419,17,017 CA3 Glut
420,17,017 CA3 Glut
421,17,017 CA3 Glut
417,17,017 CA3 Glut
418,17,017 CA3 Glut
7,18,018 L2 IT PPP-APr Glut
8,18,018 L2 IT PPP-APr Glut
9,18,018 L2 IT PPP-APr Glut
6,18,018 L2 IT PPP-APr Glut
3,18,018 L2 IT PPP-APr Glut
4,18,018 L2 IT PPP-APr Glut
11,18,018 L2 IT PPP-APr Glut
5,18,018 L2 IT PPP-APr Glut
1,18,018 L2 IT PPP-APr Glut
2,18,018 L2 IT PPP-APr Glut
10,18,018 L2 IT PPP-APr Glut
301,19,019 L2/3 IT PPP Glut
302,19,019 L2/3 IT PPP Glut
306,19,019 L2/3 IT PPP Glut
307,19,019 L2/3 IT PPP Glut
310,19,019 L2/3 IT PPP Glut
311,19,019 L2/3 IT PPP Glut
312,19,019 L2/3 IT PPP Glut
313,19,019 L2/3 IT PPP Glut
300,19,019 L2/3 IT PPP Glut
303,19,019 L2/3 IT PPP Glut
304,19,019 L2/3 IT PPP Glut
305,19,019 L2/3 IT PPP Glut
309,19,019 L2/3 IT PPP Glut
299,20,020 L2/3 IT RSP Glut
314,20,020 L2/3 IT RSP Glut
315,20,020 L2/3 IT RSP Glut
316,20,020 L2/3 IT RSP Glut
317,20,020 L2/3 IT RSP Glut
412,21,021 L4 RSP-ACA Glut
413,21,021 L4 RSP-ACA Glut
378,22,022 L5 ET CTX Glut
381,22,022 L5 ET CTX Glut
386,22,022 L5 ET CTX Glut
387,22,022 L5 ET CTX Glut
388,22,022 L5 ET CTX Glut
398,22,022 L5 ET CTX Glut
402,22,022 L5 ET CTX Glut
403,22,022 L5 ET CTX Glut
409,22,022 L5 ET CTX Glut
401,22,022 L5 ET CTX Glut
383,22,022 L5 ET CTX Glut
384,22,022 L5 ET CTX Glut
389,22,022 L5 ET CTX Glut
390,22,022 L5 ET CTX Glut
391,22,022 L5 ET CTX Glut
393,22,022 L5 ET CTX Glut
399,22,022 L5 ET CTX Glut
400,22,022 L5 ET CTX Glut
404,22,022 L5 ET CTX Glut
405,22,022 L5 ET CTX Glut
406,22,022 L5 ET CTX Glut
377,22,022 L5 ET CTX Glut
394,22,022 L5 ET CTX Glut
395,22,022 L5 ET CTX Glut
396,22,022 L5 ET CTX Glut
397,22,022 L5 ET CTX Glut
379,22,022 L5 ET CTX Glut
380,22,022 L5 ET CTX Glut
382,22,022 L5 ET CTX Glut
385,22,022 L5 ET CTX Glut
392,22,022 L5 ET CTX Glut
407,22,022 L5 ET CTX Glut
410,22,022 L5 ET CTX Glut
411,22,022 L5 ET CTX Glut
337,23,023 SUB-ProS Glut
338,23,023 SUB-ProS Glut
340,23,023 SUB-ProS Glut
341,23,023 SUB-ProS Glut
372,23,023 SUB-ProS Glut
333,23,023 SUB-ProS Glut
335,23,023 SUB-ProS Glut
336,23,023 SUB-ProS Glut
365,23,023 SUB-ProS Glut
373,23,023 SUB-ProS Glut
374,23,023 SUB-ProS Glut
334,23,023 SUB-ProS Glut
339,23,023 SUB-ProS Glut
371,23,023 SUB-ProS Glut
375,23,023 SUB-ProS Glut
326,24,024 L5 PPP Glut
433,25,025 CA2-FC-IG Glut
278,25,025 CA2-FC-IG Glut
297,25,025 CA2-FC-IG Glut
298,26,026 NLOT Rho Glut
18,27,027 L6b EPd Glut
37,27,027 L6b EPd Glut
22,27,027 L6b EPd Glut
21,27,027 L6b EPd Glut
23,27,027 L6b EPd Glut
16,27,027 L6b EPd Glut
17,27,027 L6b EPd Glut
19,28,028 L6b/CT ENT Glut
20,28,028 L6b/CT ENT Glut
46,28,028 L6b/CT ENT Glut
49,28,028 L6b/CT ENT Glut
24,28,028 L6b/CT ENT Glut
43,28,028 L6b/CT ENT Glut
50,28,028 L6b/CT ENT Glut
51,28,028 L6b/CT ENT Glut
25,28,028 L6b/CT ENT Glut
26,28,028 L6b/CT ENT Glut
52,28,028 L6b/CT ENT Glut
44,28,028 L6b/CT ENT Glut
45,28,028 L6b/CT ENT Glut
47,28,028 L6b/CT ENT Glut
14,29,029 L6b CTX Glut
31,29,029 L6b CTX Glut
32,29,029 L6b CTX Glut
28,29,029 L6b CTX Glut
29,29,029 L6b CTX Glut
30,29,029 L6b CTX Glut
27,29,029 L6b CTX Glut
33,29,029 L6b CTX Glut
34,29,029 L6b CTX Glut
35,29,029 L6b CTX Glut
36,29,029 L6b CTX Glut
38,29,029 L6b CTX Glut
64,30,030 L6 CT CTX Glut
66,30,030 L6 CT CTX Glut
68,30,030 L6 CT CTX Glut
72,30,030 L6 CT CTX Glut
58,30,030 L6 CT CTX Glut
57,30,030 L6 CT CTX Glut
65,30,030 L6 CT CTX Glut
69,30,030 L6 CT CTX Glut
70,30,030 L6 CT CTX Glut
75,30,030 L6 CT CTX Glut
60,30,030 L6 CT CTX Glut
61,30,030 L6 CT CTX Glut
62,30,030 L6 CT CTX Glut
63,30,030 L6 CT CTX Glut
73,30,030 L6 CT CTX Glut
12,30,030 L6 CT CTX Glut
13,30,030 L6 CT CTX Glut
15,30,030 L6 CT CTX Glut
39,30,030 L6 CT CTX Glut
59,30,030 L6 CT CTX Glut
67,30,030 L6 CT CTX Glut
71,30,030 L6 CT CTX Glut
53,31,031 CT SUB Glut
54,31,031 CT SUB Glut
55,31,031 CT SUB Glut
84,32,032 L5 NP CTX Glut
85,32,032 L5 NP CTX Glut
87,32,032 L5 NP CTX Glut
76,32,032 L5 NP CTX Glut
77,32,032 L5 NP CTX Glut
78,32,032 L5 NP CTX Glut
86,32,032 L5 NP CTX Glut
80,32,032 L5 NP CTX Glut
81,32,032 L5 NP CTX Glut
82,32,032 L5 NP CTX Glut
89,32,032 L5 NP CTX Glut
56,32,032 L5 NP CTX Glut
79,32,032 L5 NP CTX Glut
88,32,032 L5 NP CTX Glut
83,32,032 L5 NP CTX Glut
90,32,032 L5 NP CTX Glut
91,33,033 NP SUB Glut
92,33,033 NP SUB Glut
93,33,033 NP SUB Glut
94,33,033 NP SUB Glut
95,33,033 NP SUB Glut
96,33,033 NP SUB Glut
40,34,034 NP PPP Glut
41,34,034 NP PPP Glut
42,34,034 NP PPP Glut
2871,35,035 OB Eomes Ms4a15 Glut
2872,35,035 OB Eomes Ms4a15 Glut
2874,35,035 OB Eomes Ms4a15 Glut
2875,35,035 OB Eomes Ms4a15 Glut
2876,35,035 OB Eomes Ms4a15 Glut
2877,35,035 OB Eomes Ms4a15 Glut
2695,35,035 OB Eomes Ms4a15 Glut
2764,35,035 OB Eomes Ms4a15 Glut
2873,35,035 OB Eomes Ms4a15 Glut
2693,35,035 OB Eomes Ms4a15 Glut
2694,35,035 OB Eomes Ms4a15 Glut
2762,36,036 HPF CR Glut
2765,36,036 HPF CR Glut
2766,36,036 HPF CR Glut
2767,36,036 HPF CR Glut
2763,36,036 HPF CR Glut
1398,37,037 DG Glut
1399,37,037 DG Glut
1400,37,037 DG Glut
1403,37,037 DG Glut
1404,37,037 DG Glut
1405,37,037 DG Glut
1401,37,037 DG Glut
1402,37,037 DG Glut
1407,37,037 DG Glut
1363,38,038 DG-PIR Ex IMN
1371,38,038 DG-PIR Ex IMN
1372,38,038 DG-PIR Ex IMN
1406,38,038 DG-PIR Ex IMN
1408,38,038 DG-PIR Ex IMN
1339,38,038 DG-PIR Ex IMN
1340,38,038 DG-PIR Ex IMN
1258,39,039 OB Meis2 Thsd7b Gaba
1290,39,039 OB Meis2 Thsd7b Gaba
1289,39,039 OB Meis2 Thsd7b Gaba
1282,39,039 OB Meis2 Thsd7b Gaba
1286,39,039 OB Meis2 Thsd7b Gaba
1287,39,039 OB Meis2 Thsd7b Gaba
1314,39,039 OB Meis2 Thsd7b Gaba
1285,39,039 OB Meis2 Thsd7b Gaba
1288,39,039 OB Meis2 Thsd7b Gaba
1284,39,039 OB Meis2 Thsd7b Gaba
1283,39,039 OB Meis2 Thsd7b Gaba
1299,40,040 OB Trdn Gaba
1322,40,040 OB Trdn Gaba
1321,40,040 OB Trdn Gaba
1304,41,041 OB-in Frmd7 Gaba
1305,41,041 OB-in Frmd7 Gaba
1306,41,041 OB-in Frmd7 Gaba
1307,41,041 OB-in Frmd7 Gaba
1328,41,041 OB-in Frmd7 Gaba
1334,41,041 OB-in Frmd7 Gaba
1302,41,041 OB-in Frmd7 Gaba
1310,41,041 OB-in Frmd7 Gaba
1335,41,041 OB-in Frmd7 Gaba
1309,41,041 OB-in Frmd7 Gaba
1327,41,041 OB-in Frmd7 Gaba
1318,41,041 OB-in Frmd7 Gaba
1319,41,041 OB-in Frmd7 Gaba
1331,41,041 OB-in Frmd7 Gaba
1332,41,041 OB-in Frmd7 Gaba
1336,41,041 OB-in Frmd7 Gaba
1333,41,041 OB-in Frmd7 Gaba
1316,41,041 OB-in Frmd7 Gaba
1323,41,041 OB-in Frmd7 Gaba
1324,41,041 OB-in Frmd7 Gaba
1325,41,041 OB-in Frmd7 Gaba
1326,41,041 OB-in Frmd7 Gaba
1337,41,041 OB-in Frmd7 Gaba
1315,41,041 OB-in Frmd7 Gaba
1317,41,041 OB-in Frmd7 Gaba
1338,41,041 OB-in Frmd7 Gaba
1320,41,041 OB-in Frmd7 Gaba
1313,41,041 OB-in Frmd7 Gaba
1301,41,041 OB-in Frmd7 Gaba
1303,41,041 OB-in Frmd7 Gaba
1308,41,041 OB-in Frmd7 Gaba
1311,41,041 OB-in Frmd7 Gaba
1312,41,041 OB-in Frmd7 Gaba
1329,41,041 OB-in Frmd7 Gaba
1330,41,041 OB-in Frmd7 Gaba
1300,41,041 OB-in Frmd7 Gaba
1383,42,042 OB-out Frmd7 Gaba
1384,42,042 OB-out Frmd7 Gaba
1390,42,042 OB-out Frmd7 Gaba
1385,42,042 OB-out Frmd7 Gaba
1386,42,042 OB-out Frmd7 Gaba
1387,42,042 OB-out Frmd7 Gaba
1388,42,042 OB-out Frmd7 Gaba
1379,42,042 OB-out Frmd7 Gaba
1380,42,042 OB-out Frmd7 Gaba
1381,42,042 OB-out Frmd7 Gaba
1382,42,042 OB-out Frmd7 Gaba
1374,43,043 OB-mi Frmd7 Gaba
1375,43,043 OB-mi Frmd7 Gaba
1376,43,043 OB-mi Frmd7 Gaba
1395,44,044 OB Dopa-Gaba
1396,44,044 OB Dopa-Gaba
1397,44,044 OB Dopa-Gaba
1377,44,044 OB Dopa-Gaba
1393,44,044 OB Dopa-Gaba
1391,44,044 OB Dopa-Gaba
1394,44,044 OB Dopa-Gaba
1392,44,044 OB Dopa-Gaba
1373,44,044 OB Dopa-Gaba
1378,44,044 OB Dopa-Gaba
1389,44,044 OB Dopa-Gaba
1357,45,045 OB-STR-CTX Inh IMN
1360,45,045 OB-STR-CTX Inh IMN
1364,45,045 OB-STR-CTX Inh IMN
1365,45,045 OB-STR-CTX Inh IMN
1366,45,045 OB-STR-CTX Inh IMN
1367,45,045 OB-STR-CTX Inh IMN
1368,45,045 OB-STR-CTX Inh IMN
1369,45,045 OB-STR-CTX Inh IMN
1355,45,045 OB-STR-CTX Inh IMN
1356,45,045 OB-STR-CTX Inh IMN
1353,45,045 OB-STR-CTX Inh IMN
1354,45,045 OB-STR-CTX Inh IMN
1350,45,045 OB-STR-CTX Inh IMN
1351,45,045 OB-STR-CTX Inh IMN
1370,45,045 OB-STR-CTX Inh IMN
1345,45,045 OB-STR-CTX Inh IMN
1359,45,045 OB-STR-CTX Inh IMN
1361,45,045 OB-STR-CTX Inh IMN
1344,45,045 OB-STR-CTX Inh IMN
1347,45,045 OB-STR-CTX Inh IMN
1348,45,045 OB-STR-CTX Inh IMN
1349,45,045 OB-STR-CTX Inh IMN
1352,45,045 OB-STR-CTX Inh IMN
1341,45,045 OB-STR-CTX Inh IMN
1281,45,045 OB-STR-CTX Inh IMN
1342,45,045 OB-STR-CTX Inh IMN
1343,45,045 OB-STR-CTX Inh IMN
1346,45,045 OB-STR-CTX Inh IMN
1358,45,045 OB-STR-CTX Inh IMN
1362,45,045 OB-STR-CTX Inh IMN
649,46,046 Vip Gaba
667,46,046 Vip Gaba
686,46,046 Vip Gaba
688,46,046 Vip Gaba
633,46,046 Vip Gaba
634,46,046 Vip Gaba
635,46,046 Vip Gaba
652,46,046 Vip Gaba
662,46,046 Vip Gaba
636,46,046 Vip Gaba
637,46,046 Vip Gaba
653,46,046 Vip Gaba
655,46,046 Vip Gaba
656,46,046 Vip Gaba
660,46,046 Vip Gaba
615,46,046 Vip Gaba
617,46,046 Vip Gaba
628,46,046 Vip Gaba
630,46,046 Vip Gaba
631,46,046 Vip Gaba
632,46,046 Vip Gaba
651,46,046 Vip Gaba
626,46,046 Vip Gaba
627,46,046 Vip Gaba
629,46,046 Vip Gaba
640,46,046 Vip Gaba
646,46,046 Vip Gaba
647,46,046 Vip Gaba
650,46,046 Vip Gaba
663,46,046 Vip Gaba
698,46,046 Vip Gaba
644,46,046 Vip Gaba
648,46,046 Vip Gaba
654,46,046 Vip Gaba
657,46,046 Vip Gaba
687,46,046 Vip Gaba
691,46,046 Vip Gaba
643,46,046 Vip Gaba
616,46,046 Vip Gaba
618,46,046 Vip Gaba
638,46,046 Vip Gaba
666,47,047 Sncg Gaba
680,47,047 Sncg Gaba
689,47,047 Sncg Gaba
692,47,047 Sncg Gaba
699,47,047 Sncg Gaba
642,47,047 Sncg Gaba
693,47,047 Sncg Gaba
664,47,047 Sncg Gaba
622,47,047 Sncg Gaba
639,47,047 Sncg Gaba
641,47,047 Sncg Gaba
645,47,047 Sncg Gaba
625,47,047 Sncg Gaba
5343,47,047 Sncg Gaba
684,47,047 Sncg Gaba
665,47,047 Sncg Gaba
685,47,047 Sncg Gaba
677,47,047 Sncg Gaba
624,47,047 Sncg Gaba
661,47,047 Sncg Gaba
5339,47,047 Sncg Gaba
659,47,047 Sncg Gaba
670,48,048 RHP-COA Ndnf Gaba
678,48,048 RHP-COA Ndnf Gaba
679,48,048 RHP-COA Ndnf Gaba
681,48,048 RHP-COA Ndnf Gaba
694,48,048 RHP-COA Ndnf Gaba
695,48,048 RHP-COA Ndnf Gaba
696,48,048 RHP-COA Ndnf Gaba
700,48,048 RHP-COA Ndnf Gaba
671,48,048 RHP-COA Ndnf Gaba
682,48,048 RHP-COA Ndnf Gaba
697,48,048 RHP-COA Ndnf Gaba
668,48,048 RHP-COA Ndnf Gaba
669,48,048 RHP-COA Ndnf Gaba
675,48,048 RHP-COA Ndnf Gaba
683,48,048 RHP-COA Ndnf Gaba
673,48,048 RHP-COA Ndnf Gaba
674,48,048 RHP-COA Ndnf Gaba
676,48,048 RHP-COA Ndnf Gaba
672,48,048 RHP-COA Ndnf Gaba
690,48,048 RHP-COA Ndnf Gaba
701,49,049 Lamp5 Gaba
702,49,049 Lamp5 Gaba
703,49,049 Lamp5 Gaba
704,49,049 Lamp5 Gaba
705,49,049 Lamp5 Gaba
719,49,049 Lamp5 Gaba
718,49,049 Lamp5 Gaba
720,49,049 Lamp5 Gaba
706,49,049 Lamp5 Gaba
707,49,049 Lamp5 Gaba
708,49,049 Lamp5 Gaba
712,49,049 Lamp5 Gaba
714,49,049 Lamp5 Gaba
709,49,049 Lamp5 Gaba
710,49,049 Lamp5 Gaba
711,49,049 Lamp5 Gaba
713,49,049 Lamp5 Gaba
721,49,049 Lamp5 Gaba
725,50,050 Lamp5 Lhx6 Gaba
728,50,050 Lamp5 Lhx6 Gaba
729,50,050 Lamp5 Lhx6 Gaba
723,50,050 Lamp5 Lhx6 Gaba
727,50,050 Lamp5 Lhx6 Gaba
722,50,050 Lamp5 Lhx6 Gaba
724,50,050 Lamp5 Lhx6 Gaba
726,50,050 Lamp5 Lhx6 Gaba
613,51,051 Pvalb chandelier Gaba
614,51,051 Pvalb chandelier Gaba
592,52,052 Pvalb Gaba
593,52,052 Pvalb Gaba
594,52,052 Pvalb Gaba
608,52,052 Pvalb Gaba
611,52,052 Pvalb Gaba
612,52,052 Pvalb Gaba
599,52,052 Pvalb Gaba
600,52,052 Pvalb Gaba
606,52,052 Pvalb Gaba
591,52,052 Pvalb Gaba
596,52,052 Pvalb Gaba
597,52,052 Pvalb Gaba
598,52,052 Pvalb Gaba
590,52,052 Pvalb Gaba
602,52,052 Pvalb Gaba
604,52,052 Pvalb Gaba
605,52,052 Pvalb Gaba
603,52,052 Pvalb Gaba
607,52,052 Pvalb Gaba
595,52,052 Pvalb Gaba
601,52,052 Pvalb Gaba
610,52,052 Pvalb Gaba
490,53,053 Sst Gaba
553,53,053 Sst Gaba
554,53,053 Sst Gaba
555,53,053 Sst Gaba
556,53,053 Sst Gaba
557,53,053 Sst Gaba
514,53,053 Sst Gaba
518,53,053 Sst Gaba
548,53,053 Sst Gaba
549,53,053 Sst Gaba
515,53,053 Sst Gaba
533,53,053 Sst Gaba
535,53,053 Sst Gaba
540,53,053 Sst Gaba
541,53,053 Sst Gaba
542,53,053 Sst Gaba
543,53,053 Sst Gaba
544,53,053 Sst Gaba
545,53,053 Sst Gaba
546,53,053 Sst Gaba
491,53,053 Sst Gaba
496,53,053 Sst Gaba
497,53,053 Sst Gaba
498,53,053 Sst Gaba
499,53,053 Sst Gaba
501,53,053 Sst Gaba
502,53,053 Sst Gaba
504,53,053 Sst Gaba
551,53,053 Sst Gaba
536,53,053 Sst Gaba
537,53,053 Sst Gaba
532,53,053 Sst Gaba
534,53,053 Sst Gaba
538,53,053 Sst Gaba
539,53,053 Sst Gaba
609,53,053 Sst Gaba
506,53,053 Sst Gaba
507,53,053 Sst Gaba
531,53,053 Sst Gaba
505,53,053 Sst Gaba
512,53,053 Sst Gaba
523,53,053 Sst Gaba
489,53,053 Sst Gaba
508,53,053 Sst Gaba
509,53,053 Sst Gaba
510,53,053 Sst Gaba
524,53,053 Sst Gaba
521,53,053 Sst Gaba
522,53,053 Sst Gaba
494,53,053 Sst Gaba
511,53,053 Sst Gaba
529,53,053 Sst Gaba
560,53,053 Sst Gaba
561,53,053 Sst Gaba
495,53,053 Sst Gaba
503,53,053 Sst Gaba
558,53,053 Sst Gaba
552,53,053 Sst Gaba
559,53,053 Sst Gaba
525,53,053 Sst Gaba
526,53,053 Sst Gaba
528,53,053 Sst Gaba
492,53,053 Sst Gaba
493,53,053 Sst Gaba
513,53,053 Sst Gaba
527,53,053 Sst Gaba
547,53,053 Sst Gaba
550,53,053 Sst Gaba
1126,53,053 Sst Gaba
516,53,053 Sst Gaba
517,53,053 Sst Gaba
519,53,053 Sst Gaba
530,53,053 Sst Gaba
1217,54,054 STR Prox1 Lhx6 Gaba
1220,54,054 STR Prox1 Lhx6 Gaba
1222,54,054 STR Prox1 Lhx6 Gaba
1251,54,054 STR Prox1 Lhx6 Gaba
572,54,054 STR Prox1 Lhx6 Gaba
574,54,054 STR Prox1 Lhx6 Gaba
575,54,054 STR Prox1 Lhx6 Gaba
577,54,054 STR Prox1 Lhx6 Gaba
562,54,054 STR Prox1 Lhx6 Gaba
580,54,054 STR Prox1 Lhx6 Gaba
573,55,055 STR Lhx8 Gaba
576,55,055 STR Lhx8 Gaba
565,55,055 STR Lhx8 Gaba
581,55,055 STR Lhx8 Gaba
566,55,055 STR Lhx8 Gaba
579,55,055 STR Lhx8 Gaba
769,56,056 Sst Chodl Gaba
759,56,056 Sst Chodl Gaba
766,56,056 Sst Chodl Gaba
773,56,056 Sst Chodl Gaba
763,56,056 Sst Chodl Gaba
764,56,056 Sst Chodl Gaba
765,56,056 Sst Chodl Gaba
768,56,056 Sst Chodl Gaba
762,56,056 Sst Chodl Gaba
771,56,056 Sst Chodl Gaba
760,56,056 Sst Chodl Gaba
772,56,056 Sst Chodl Gaba
775,56,056 Sst Chodl Gaba
520,56,056 Sst Chodl Gaba
767,56,056 Sst Chodl Gaba
761,56,056 Sst Chodl Gaba
770,56,056 Sst Chodl Gaba
774,56,056 Sst Chodl Gaba
732,57,057 NDB-SI-MA-STRv Lhx8 Gaba
738,57,057 NDB-SI-MA-STRv Lhx8 Gaba
739,57,057 NDB-SI-MA-STRv Lhx8 Gaba
740,57,057 NDB-SI-MA-STRv Lhx8 Gaba
741,57,057 NDB-SI-MA-STRv Lhx8 Gaba
742,57,057 NDB-SI-MA-STRv Lhx8 Gaba
743,57,057 NDB-SI-MA-STRv Lhx8 Gaba
818,57,057 NDB-SI-MA-STRv Lhx8 Gaba
820,57,057 NDB-SI-MA-STRv Lhx8 Gaba
821,57,057 NDB-SI-MA-STRv Lhx8 Gaba
822,57,057 NDB-SI-MA-STRv Lhx8 Gaba
823,57,057 NDB-SI-MA-STRv Lhx8 Gaba
824,57,057 NDB-SI-MA-STRv Lhx8 Gaba
834,57,057 NDB-SI-MA-STRv Lhx8 Gaba
836,57,057 NDB-SI-MA-STRv Lhx8 Gaba
839,57,057 NDB-SI-MA-STRv Lhx8 Gaba
744,57,057 NDB-SI-MA-STRv Lhx8 Gaba
745,57,057 NDB-SI-MA-STRv Lhx8 Gaba
746,57,057 NDB-SI-MA-STRv Lhx8 Gaba
747,57,057 NDB-SI-MA-STRv Lhx8 Gaba
748,57,057 NDB-SI-MA-STRv Lhx8 Gaba
749,57,057 NDB-SI-MA-STRv Lhx8 Gaba
750,57,057 NDB-SI-MA-STRv Lhx8 Gaba
751,57,057 NDB-SI-MA-STRv Lhx8 Gaba
752,57,057 NDB-SI-MA-STRv Lhx8 Gaba
753,57,057 NDB-SI-MA-STRv Lhx8 Gaba
816,57,057 NDB-SI-MA-STRv Lhx8 Gaba
830,57,057 NDB-SI-MA-STRv Lhx8 Gaba
831,57,057 NDB-SI-MA-STRv Lhx8 Gaba
832,57,057 NDB-SI-MA-STRv Lhx8 Gaba
730,57,057 NDB-SI-MA-STRv Lhx8 Gaba
731,57,057 NDB-SI-MA-STRv Lhx8 Gaba
735,57,057 NDB-SI-MA-STRv Lhx8 Gaba
736,57,057 NDB-SI-MA-STRv Lhx8 Gaba
737,57,057 NDB-SI-MA-STRv Lhx8 Gaba
755,57,057 NDB-SI-MA-STRv Lhx8 Gaba
819,57,057 NDB-SI-MA-STRv Lhx8 Gaba
825,57,057 NDB-SI-MA-STRv Lhx8 Gaba
826,57,057 NDB-SI-MA-STRv Lhx8 Gaba
827,57,057 NDB-SI-MA-STRv Lhx8 Gaba
828,57,057 NDB-SI-MA-STRv Lhx8 Gaba
733,57,057 NDB-SI-MA-STRv Lhx8 Gaba
734,57,057 NDB-SI-MA-STRv Lhx8 Gaba
754,57,057 NDB-SI-MA-STRv Lhx8 Gaba
817,57,057 NDB-SI-MA-STRv Lhx8 Gaba
837,57,057 NDB-SI-MA-STRv Lhx8 Gaba
838,57,057 NDB-SI-MA-STRv Lhx8 Gaba
829,57,057 NDB-SI-MA-STRv Lhx8 Gaba
840,57,057 NDB-SI-MA-STRv Lhx8 Gaba
756,57,057 NDB-SI-MA-STRv Lhx8 Gaba
757,57,057 NDB-SI-MA-STRv Lhx8 Gaba
758,57,057 NDB-SI-MA-STRv Lhx8 Gaba
833,57,057 NDB-SI-MA-STRv Lhx8 Gaba
835,57,057 NDB-SI-MA-STRv Lhx8 Gaba
786,57,057 NDB-SI-MA-STRv Lhx8 Gaba
1178,59,059 GPe-SI Sox6 Cyp26b1 Gaba
1179,59,059 GPe-SI Sox6 Cyp26b1 Gaba
1180,59,059 GPe-SI Sox6 Cyp26b1 Gaba
1181,59,059 GPe-SI Sox6 Cyp26b1 Gaba
1182,59,059 GPe-SI Sox6 Cyp26b1 Gaba
568,58,058 PAL-STR Gaba-Chol
570,58,058 PAL-STR Gaba-Chol
571,58,058 PAL-STR Gaba-Chol
587,58,058 PAL-STR Gaba-Chol
588,58,058 PAL-STR Gaba-Chol
589,58,058 PAL-STR Gaba-Chol
578,58,058 PAL-STR Gaba-Chol
583,58,058 PAL-STR Gaba-Chol
584,58,058 PAL-STR Gaba-Chol
585,58,058 PAL-STR Gaba-Chol
586,58,058 PAL-STR Gaba-Chol
563,58,058 PAL-STR Gaba-Chol
564,58,058 PAL-STR Gaba-Chol
567,58,058 PAL-STR Gaba-Chol
