target,reference,auroc,auroc_one_v_all,reference_study,target_study,log_inverse,inverse,is_ref_recip,is_ref_recip_string
Zeng|14965,Macosko|Astro_Agt_Sntg1,0.7408736102318599,0.9915885699317426,Macosko,Zeng,2.075130161401338,0.008411430068257397,TRUE,Reciprocal
Zeng|14862,Macosko|Astro_Emid1_Cd38,0.8697786007247243,0.9949959359198326,Macosko,Zeng,2.3006771375307933,0.005004064080167403,TRUE,Reciprocal
Zeng|14873,Macosko|Astro_Emid1_Gdf10,0.9929457524308474,0.9998041352337556,Macosko,Zeng,3.7080436814214948,1.9586476624444682e-4,TRUE,Reciprocal
Zeng|14939,Macosko|Astro_Ephb1_Fzd2,0.5774000692800623,0.9856865091452728,Macosko,Zeng,1.8442544351390615,0.014313490854727218,TRUE,Reciprocal
Zeng|14933,Macosko|Astro_Ephb1_Gfap,0.40104001005984136,0.9790376644856718,Macosko,Zeng,1.6785603321616414,0.020962335514328245,TRUE,Reciprocal
Zeng|14951,Macosko|Astro_Fabp7_Hs3st3a1_1,0.5853147073662965,0.982498904841978,Macosko,Zeng,1.7569347738163286,0.017501095158022006,TRUE,Reciprocal
Zeng|14953,Macosko|Astro_Fabp7_Hs3st3a1_2,0.7334375718096532,0.9959355686714662,Macosko,Zeng,2.391000209763965,0.004064431328533846,TRUE,Reciprocal
Zeng|14858,Macosko|Astro_Fabp7_Hs3st3a1_3,0.4374468085106382,0.9883120656537048,Macosko,Zeng,1.9322622365947881,0.011687934346295226,TRUE,Reciprocal
Zeng|14858,Macosko|Astro_Fabp7_Hs3st3a1_4,0.6097191489361702,0.97715169826267,Macosko,Zeng,1.6411460745226123,0.02284830173732999,FALSE,Nonreciprocal
Zeng|14857,Macosko|Astro_Fabp7_Hs3st3a1_5,0.3989811320754717,0.9914205971598394,Macosko,Zeng,2.0665429396860873,0.008579402840160566,TRUE,Reciprocal
Zeng|14925,Macosko|Astro_Fabp7_Siah3,0.2527845036319605,0.9926402960204144,Macosko,Zeng,2.1331396534095,0.00735970397958563,FALSE,Nonreciprocal
Zeng|14886,Macosko|Astro_Fabp7_Wt1,0.9804611774308744,0.999094409466301,Macosko,Zeng,3.0430681258905454,9.055905336989856e-4,TRUE,Reciprocal
Zeng|3690,Macosko|CholEx_Evx2_Erfl,0.4278350515463918,0.996692797907222,Macosko,Zeng,2.480539265897708,0.0033072020927780166,FALSE,Nonreciprocal
Zeng|4050,Macosko|CholEx_Fbxl7_Defa24,0.7212787212787212,0.9999868290480832,Macosko,Zeng,4.880382835724432,1.317095191677442e-5,TRUE,Reciprocal
Zeng|3669,Macosko|CholEx_Foxb1_Ctxn3,0.6141414141414142,0.9968859293611644,Macosko,Zeng,2.506671540223721,0.00311407063883562,FALSE,Nonreciprocal
Zeng|3652,Macosko|CholEx_Hmx2_A2m,0.5550332941637289,0.9972045463860392,Macosko,Zeng,2.553547709761233,0.00279545361396083,FALSE,Nonreciprocal
Zeng|24428,Macosko|CholEx_Hmx2_Hmx3,0.4464285714285714,0.9976294160766296,Macosko,Zeng,2.625144665187247,0.0023705839233704173,FALSE,Nonreciprocal
Zeng|3652,Macosko|CholEx_Hmx2_Pthlh,0.5656370656370656,0.9950645763956664,Macosko,Zeng,2.306675566169743,0.004935423604333633,FALSE,Nonreciprocal
Zeng|3645,Macosko|CholEx_Hmx3_Agtr1b,0.45307917888563054,0.9974230174314592,Macosko,Zeng,2.588888519133285,0.0025769825685407755,FALSE,Nonreciprocal
Zeng|3646,Macosko|CholEx_Hmx3_Grpr,0.8035190615835778,0.9985373804751252,Macosko,Zeng,2.834868633367131,0.0014626195248748086,FALSE,Nonreciprocal
Zeng|3645,Macosko|CholEx_Hmx3_Wnt10a,0.38563049853372433,0.9969975357258238,Macosko,Zeng,2.5225221514922374,0.0030024642741761642,FALSE,Nonreciprocal
Zeng|3628,Macosko|CholEx_Hoxb5_Prdm16_1,0.8691838291380626,0.999775869812257,Macosko,Zeng,3.6494996450835337,2.241301877430324e-4,TRUE,Reciprocal
Zeng|24428,Macosko|CholEx_Hoxb5_Prdm16_2,0.6,0.995554480837687,Macosko,Zeng,2.3520775133975493,0.00444551916231295,FALSE,Nonreciprocal
Zeng|4057,Macosko|CholEx_Hoxc4_Olfr681,0.8734265734265735,0.9994729254363858,Macosko,Zeng,3.278127942139312,5.270745636142271e-4,FALSE,Nonreciprocal
Zeng|2894,Macosko|CholEx_Irx2_Gm5741,0.61528678788997,0.999819104268804,Macosko,Zeng,3.7425716815642716,1.8089573119595137e-4,TRUE,Reciprocal
Zeng|2878,Macosko|CholEx_Irx2_Slc43a3_1,0.40996698294855527,0.9997336049342244,Macosko,Zeng,3.5744738235192237,2.6639506577563754e-4,TRUE,Reciprocal
Zeng|2880,Macosko|CholEx_Irx2_Slc43a3_2,0.6428425148474299,0.9997140995028048,Macosko,Zeng,3.543785089381573,2.85900497195235e-4,TRUE,Reciprocal
Zeng|2880,Macosko|CholEx_Irx2_Slc43a3_3,0.5423261461045611,0.9995627466130536,Macosko,Zeng,3.359266817809366,4.3725338694644567e-4,FALSE,Nonreciprocal
Zeng|2878,Macosko|CholEx_Irx2_Slc43a3_4,0.574624904172599,0.9996857242019936,Macosko,Zeng,3.502689062179973,3.142757980063582e-4,TRUE,Reciprocal
Zeng|2661,Macosko|CholEx_Irx4_Matn1,0.7216199376947041,0.9962490232463604,Macosko,Zeng,2.4258556273441716,0.0037509767536395566,FALSE,Nonreciprocal
Zeng|3689,Macosko|CholEx_Lhx9_Crabp1,0.8286526839672947,0.9985231228954198,Macosko,Zeng,2.830655642144554,0.001476877104580221,TRUE,Reciprocal
Zeng|24678,Macosko|CholEx_Lhx9_Evx2_Crabp1,0.9777992277992278,0.9998394143717227,Macosko,Zeng,3.794293324805606,1.6058562827725442e-4,TRUE,Reciprocal
Zeng|24676,Macosko|CholEx_Lhx9_Lacc1,0.5880204528853178,0.9961527419578404,Macosko,Zeng,2.414848683844555,0.0038472580421595737,FALSE,Nonreciprocal
Zeng|2359,Macosko|CholEx_Lmx1a_Tfcp2l1,0.8031600989910528,0.9996565295918468,Macosko,Zeng,3.4641106738282432,3.434704081531903e-4,TRUE,Reciprocal
Zeng|4294,Macosko|CholEx_Lmx1b_Abcc2,0.558974358974359,0.9930637402059376,Macosko,Zeng,2.1588746489495545,0.006936259794062427,FALSE,Nonreciprocal
Zeng|2330,Macosko|CholEx_Nkx2-4_Hmcn1_1,0.5457380457380457,0.9988812744328897,Macosko,Zeng,2.951276436534155,0.0011187255671103458,TRUE,Reciprocal
Zeng|2330,Macosko|CholEx_Nkx2-4_Hmcn1_2,0.4922502870264065,0.9977878226198412,Macosko,Zeng,2.655180052712911,0.002212177380158775,FALSE,Nonreciprocal
Zeng|3682,Macosko|CholEx_Onecut1_Ppp1r1c,0.835483870967742,0.9960838867724752,Macosko,Zeng,2.4071447598264237,0.003916113227524831,FALSE,Nonreciprocal
Zeng|3682,Macosko|CholEx_Onecut2_Crabp1_1,0.6338709677419354,0.9991057497415043,Macosko,Zeng,3.048540925640027,8.942502584956546e-4,FALSE,Nonreciprocal
Zeng|24429,Macosko|CholEx_Onecut2_Crabp1_2,0.8838709677419354,0.9980839964508984,Macosko,Zeng,2.717603690793063,0.001916003549101597,TRUE,Reciprocal
Zeng|24429,Macosko|CholEx_Onecut2_Crabp1_3,0.7370967741935485,0.9969808954700756,Macosko,Zeng,2.5201218502152396,0.003019104529924377,FALSE,Nonreciprocal
Zeng|24429,Macosko|CholEx_Onecut2_Tnfrsf15,0.694776119402985,0.9971615622232451,Macosko,Zeng,2.5469206217867124,0.002838437776754854,FALSE,Nonreciprocal
Zeng|15074,Macosko|CholEx_Pax2_Bmp4,0.6467661691542285,0.9853229377549608,Macosko,Zeng,1.8333608639326897,0.014677062245039174,FALSE,Nonreciprocal
Zeng|24595,Macosko|CholEx_Pax2_Crabp1_1,0.8724014336917564,0.9989595300490176,Macosko,Zeng,2.9827704577983196,0.0010404699509823923,TRUE,Reciprocal
Zeng|24595,Macosko|CholEx_Pax2_Crabp1_2,0.7835125448028674,0.9937389245975734,Macosko,Zeng,2.203351065954445,0.006261075402426597,FALSE,Nonreciprocal
Zeng|3668,Macosko|CholEx_Pax2_Muc16,0.6320634920634921,0.998907931038685,Macosko,Zeng,2.961749936198204,0.0010920689613149737,FALSE,Nonreciprocal
Zeng|24593,Macosko|CholEx_Pax2_Shisal2b,0.323252688172043,0.9999524110562388,Macosko,Zeng,4.322493934280103,4.7588943761223135e-5,TRUE,Reciprocal
Zeng|3943,Macosko|CholEx_Phox2a_Npy4r,0.5324074074074074,0.99917343367395,Macosko,Zeng,3.0827222916608186,8.265663260500489e-4,FALSE,Nonreciprocal
Zeng|2894,Macosko|CholEx_Pou4f1_Irx3,0.5091774101615397,0.9978091345719088,Macosko,Zeng,2.659384297762114,0.0021908654280912154,FALSE,Nonreciprocal
Zeng|4074,Macosko|CholEx_Pou4f2_Gli3,0.03703703703703709,0.9996976480295412,Macosko,Zeng,3.5194871967071335,3.023519704588029e-4,TRUE,Reciprocal
Zeng|2670,Macosko|CholEx_Tcf24_Oxtr,0.9941690962099126,0.9999792834132234,Macosko,Zeng,4.683681796523037,2.0716586776603485e-5,TRUE,Reciprocal
Zeng|2052,Macosko|CholInh_Ecel1_Ghrh_1,0.8469818620517515,0.9981871175254556,Macosko,Zeng,2.7416303494131844,0.001812882474544364,FALSE,Nonreciprocal
Zeng|2052,Macosko|CholInh_Ecel1_Ghrh_2,0.8937723604293202,0.9990249648071744,Macosko,Zeng,3.0109797086356913,9.750351928256018e-4,TRUE,Reciprocal
Zeng|571,Macosko|CholInh_Ecel1_Nid1,0.7849516182849515,0.9999639930556786,Macosko,Zeng,4.443613732854566,3.600694432137619e-5,TRUE,Reciprocal
Zeng|4193,Macosko|CholInh_Gata3_Nptx2,0.8227848101265822,0.9957789419411002,Macosko,Zeng,2.3745786742643524,0.004221058058899829,FALSE,Nonreciprocal
Zeng|34363,Macosko|CholInh_Onecut3_Vmn1r213,1,0.9970654431616144,Macosko,Zeng,2.5324574743738943,0.0029345568383856158,FALSE,Nonreciprocal
Zeng|4001,Macosko|CholInh_Pax8_Chodl,0.6557692307692308,0.9980327621012568,Macosko,Zeng,2.706143117526507,0.0019672378987432015,FALSE,Nonreciprocal
Zeng|4000,Macosko|CholInh_Pax8_Psd4,0.7904761904761906,0.98955838092487,Macosko,Zeng,1.9812321545065195,0.010441619075129971,FALSE,Nonreciprocal
Zeng|4000,Macosko|CholInh_Pax8_Tnnt2,0.7931318681318681,0.9975053564231628,Macosko,Zeng,2.602991495599849,0.002494643576837152,FALSE,Nonreciprocal
Zeng|2663,Macosko|Chol_C1ql4_Olfr1033,0.6128078817733991,0.9997655769945804,Macosko,Zeng,3.6299997704843876,2.3442300541964833e-4,TRUE,Reciprocal
Zeng|570,Macosko|Chol_Ecel1_1700025C18Rik_1,0.49482318139034553,0.9991299766725248,Macosko,Zeng,3.0604691027170814,8.700233274752112e-4,TRUE,Reciprocal
Zeng|587,Macosko|Chol_Ecel1_1700025C18Rik_2,0.8605974395448078,0.999899000280012,Macosko,Zeng,3.9956798302553103,1.0099971998800417e-4,TRUE,Reciprocal
Zeng|586,Macosko|Chol_Ecel1_Crabp2_1,0.6755260243632337,0.9997186987659278,Macosko,Zeng,3.5508283625750097,2.8130123407221763e-4,FALSE,Nonreciprocal
Zeng|586,Macosko|Chol_Ecel1_Crabp2_2,0.5524178663713547,0.9999296388808474,Macosko,Zeng,4.1526672613417634,7.036111915259546e-5,FALSE,Nonreciprocal
Zeng|584,Macosko|Chol_Ecel1_Gm7271,0.8237328562909958,0.999947741712386,Macosko,Zeng,4.281844825224235,5.225828761401541e-5,TRUE,Reciprocal
Zeng|583,Macosko|Chol_Ecel1_Gpr174,0.7050607287449393,0.9991303799158652,Macosko,Zeng,3.060670438645538,8.696200841348256e-4,FALSE,Nonreciprocal
Zeng|584,Macosko|Chol_Ecel1_Insrr,0.3693500298151461,0.9996612724901116,Macosko,Zeng,3.4701495305252625,3.387275098883924e-4,FALSE,Nonreciprocal
Zeng|570,Macosko|Chol_Ecel1_Nid1,0.7832459324996638,0.999715343722104,Macosko,Zeng,3.5456792336844516,2.8465627789597825e-4,FALSE,Nonreciprocal
Zeng|588,Macosko|Chol_Ecel1_S100a11,0.7231410514992604,0.9995336026268756,Macosko,Zeng,3.331243904305652,4.66397373124372e-4,FALSE,Nonreciprocal
Zeng|586,Macosko|Chol_Ecel1_Sall4,0.7489564698867025,0.999945547767838,Macosko,Zeng,4.263984312496064,5.4452232162049974e-5,TRUE,Reciprocal
Zeng|2662,Macosko|Chol_Irx4_Crispld2,0.625171339563863,0.9989087450076536,Macosko,Zeng,2.9620737564423516,0.0010912549923464132,FALSE,Nonreciprocal
Zeng|2662,Macosko|Chol_Irx4_Matn1_1,0.33221183800623044,0.9989486977854176,Macosko,Zeng,2.9782724207380387,0.0010513022145823836,TRUE,Reciprocal
Zeng|2661,Macosko|Chol_Irx4_Matn1_2,0.5956386292834892,0.9984049122541688,Macosko,Zeng,2.79721542139544,0.0015950877458311696,FALSE,Nonreciprocal
Zeng|2661,Macosko|Chol_Irx4_Matn1_3,0.6092211838006232,0.9942840245530356,Macosko,Zeng,2.242909645393796,0.00571597544696445,FALSE,Nonreciprocal
Zeng|2662,Macosko|Chol_Irx4_Matn1_4,0.3031775700934578,0.9986794697151042,Macosko,Zeng,2.8792516342811445,0.00132053028489576,FALSE,Nonreciprocal
Zeng|2662,Macosko|Chol_Irx4_Matn1_5,0.5142679127725857,0.995276090505314,Macosko,Zeng,2.325698431620539,0.0047239094946860405,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_1700017N19Rik_1,0.9543924089378636,0.998346408526683,Macosko,Zeng,2.7815717757983545,0.0016535914733170065,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_1700017N19Rik_2,0.945821854912764,0.999189757692844,Macosko,Zeng,3.091385083684295,8.102423071559839e-4,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Cpb1,0.9476584022038568,0.997877551695365,Macosko,Zeng,2.673162878839088,0.0021224483046350384,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Gata6_1,0.955922865013774,0.9985887510099136,Macosko,Zeng,2.8503963558553336,0.0014112489900863778,FALSE,Nonreciprocal
Zeng|4478,Macosko|Chol_Isl2_Gata6_2,0.06761833208114199,0.9940703693158136,Macosko,Zeng,2.2269723550024616,0.005929630684186393,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Gata6_3,0.9739351557533376,0.9976519518960698,Macosko,Zeng,2.629293010040505,0.0023480481039301893,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Gata6_4,0.9513314967860422,0.998859544098348,Macosko,Zeng,2.9429215030567386,0.0011404559016520155,FALSE,Nonreciprocal
Zeng|8954,Macosko|Chol_Isl2_Il22ra1_1,0.06060606060606055,0.9988185997571022,Macosko,Zeng,2.9276029441865767,0.001181400242897812,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Il22ra1_2,0.948270584634221,0.9988745612596056,Macosko,Zeng,2.948678139430886,0.001125438740394391,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Il22ra1_3,0.94092439546985,0.9979849438171612,Macosko,Zeng,2.695712840561721,0.0020150561828388147,FALSE,Nonreciprocal
Zeng|8215,Macosko|Chol_Isl2_Mnx1_1,0.6555555555555554,0.9976691445025532,Macosko,Zeng,2.632484649948638,0.0023308554974468265,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Isl2_Mnx1_2,0.9436792164064892,0.9995531989064984,Macosko,Zeng,3.3498857726622338,4.4680109350159203e-4,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Lhx4_Lrrc52,0.8395942900075132,0.9971851220893952,Macosko,Zeng,2.550540437011752,0.0028148779106047517,FALSE,Nonreciprocal
Zeng|34139,Macosko|Chol_Pitx2_Antxrl,0.652014652014652,0.9924017624550908,Macosko,Zeng,2.1192871331515772,0.007598237544909181,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Tbx20_A4galt_1,0.9519436792164064,0.9965912200574,Macosko,Zeng,2.467401034206499,0.0034087799426000265,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Tbx20_A4galt_2,0.9540863177226812,0.9985566171393784,Macosko,Zeng,2.840618456015969,0.0014433828606216226,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Tbx20_Apol6,0.9706611570247934,0.9967063727205054,Macosko,Zeng,2.482325548948118,0.00329362727949456,FALSE,Nonreciprocal
Zeng|8954,Macosko|Chol_Tbx20_Car3,0.8024691358024691,0.9991832654331858,Macosko,Zeng,3.087919063293615,8.167345668141923e-4,FALSE,Nonreciprocal
Zeng|8954,Macosko|Chol_Tbx20_Casp12,0.6697530864197531,0.9971301421047288,Macosko,Zeng,2.542139607387093,0.002869857895271166,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Tbx20_Edn3,0.9498010407101316,0.9982606760889866,Macosko,Zeng,2.7596195326227515,0.0017393239110133907,FALSE,Nonreciprocal
Zeng|3879,Macosko|Chol_Tbx20_Fst_1,0.5558974358974359,0.9987672764924972,Macosko,Zeng,2.90913432213203,0.0012327235075028087,FALSE,Nonreciprocal
Zeng|3879,Macosko|Chol_Tbx20_Fst_2,0.610079575596817,0.9944591076343512,Macosko,Zeng,2.256420286125749,0.0055408923656488085,FALSE,Nonreciprocal
Zeng|3893,Macosko|Chol_Tbx20_Fst_3,0.7189655172413794,0.9994070733497586,Macosko,Zeng,3.2269990290062784,5.929266502413544e-4,FALSE,Nonreciprocal
Zeng|8957,Macosko|Chol_Tbx20_Gm7694_1,0.9540289256198348,0.9996652474936636,Macosko,Zeng,3.475276162683397,3.3475250633641096e-4,TRUE,Reciprocal
Zeng|8954,Macosko|Chol_Tbx20_Gm7694_2,0.5733024691358024,0.9985934652496916,Macosko,Zeng,2.8518495335444665,0.0014065347503083858,FALSE,Nonreciprocal
Zeng|3879,Macosko|Chol_Tbx20_Has2,0.7861067503924646,0.9997881807488224,Macosko,Zeng,3.6740345716115548,2.1181925117763623e-4,FALSE,Nonreciprocal
Zeng|8954,Macosko|Chol_Tbx20_Plau,0.7040097949188858,0.9992292294064258,Macosko,Zeng,3.1130748628957563,7.707705935742215e-4,FALSE,Nonreciprocal
Zeng|3893,Macosko|Chol_Tbx20_S100a11_1,0.753448275862069,0.9999144520019508,Macosko,Zeng,4.0677901491430415,8.554799804916247e-5,FALSE,Nonreciprocal
Zeng|3894,Macosko|Chol_Tbx20_S100a11_2,0.6682222222222223,0.9999583809333196,Macosko,Zeng,4.380707663194147,4.161906668043169e-5,FALSE,Nonreciprocal
Zeng|3895,Macosko|Chol_Tbx20_S100a11_3,0.4491111111111112,0.9999372615037858,Macosko,Zeng,4.202465895165006,6.273849621418748e-5,FALSE,Nonreciprocal
Zeng|3894,Macosko|Chol_Tbx20_S100a11_4,0.5521839080459771,0.999967646795224,Macosko,Zeng,4.490082693431055,3.2353204776014444e-5,TRUE,Reciprocal
Zeng|3894,Macosko|Chol_Tbx20_S100a11_5,0.729111111111111,0.99968014222757,Macosko,Zeng,3.4950430916168376,3.198577724300433e-4,FALSE,Nonreciprocal
Zeng|3892,Macosko|Chol_Tbx20_S100a11_6,0.649251700680272,0.9998984979332924,Macosko,Zeng,3.9935251148881967,1.0150206670755946e-4,FALSE,Nonreciprocal
Zeng|3894,Macosko|Chol_Tbx20_S100a11_7,0.6646258503401361,0.999848648395662,Macosko,Zeng,3.820012971129982,1.5135160433799033e-4,FALSE,Nonreciprocal
Zeng|3892,Macosko|Chol_Tbx20_S100a11_8,0.38476190476190486,0.9998998913473722,Macosko,Zeng,3.999528383798466,1.001086526277728e-4,FALSE,Nonreciprocal
Zeng|3879,Macosko|Chol_Tbx20_S100a11_9,0.46974358974358976,0.9995487446782136,Macosko,Zeng,3.3455776632938843,4.512553217863591e-4,FALSE,Nonreciprocal
Zeng|8954,Macosko|Chol_Tbx20_Ucn,0.5756172839506172,0.9986473968222246,Macosko,Zeng,2.8688295965878123,0.0013526031777754133,FALSE,Nonreciprocal
Zeng|3879,Macosko|Chol_Tbx3_Ptgr1,0.6866666666666666,0.998585757677658,Macosko,Zeng,2.8494761702849587,0.0014142423223419964,FALSE,Nonreciprocal
Zeng|5277,Macosko|DC_Slamf7_Ccr7,0.4698630136986301,0.994921259981866,Macosko,Zeng,2.294244018236504,0.00507874001813402,FALSE,Nonreciprocal
Zeng|5277,Macosko|DC_Slamf7_Gcsam,0.7931506849315069,0.9989812509839792,Macosko,Zeng,2.9919327977237975,0.0010187490160208368,TRUE,Reciprocal
Zeng|2396,Macosko|DopEx_Calb1_Aqp1,0.8315308819995194,0.9999695526311884,Macosko,Zeng,4.516450232093853,3.04473688116369e-5,TRUE,Reciprocal
Zeng|2396,Macosko|DopEx_Calb1_Col14a1,0.7080701754385964,0.9997186349839706,Macosko,Zeng,3.5507299022456285,2.813650160293779e-4,FALSE,Nonreciprocal
Zeng|2400,Macosko|DopEx_Calb1_Col6a5,0.7528860028860029,0.9999732101399564,Macosko,Zeng,4.5720295552408725,2.678986004356343e-5,TRUE,Reciprocal
Zeng|2403,Macosko|DopEx_Calb1_Ggta1,0.7407154249259512,0.99961102195375,Macosko,Zeng,3.410074909372278,3.889780462500436e-4,TRUE,Reciprocal
Zeng|2413,Macosko|DopEx_Calb1_Lpl_1,0.8036354326676907,0.9999737661373048,Macosko,Zeng,4.581137758830384,2.6233862695179688e-5,TRUE,Reciprocal
Zeng|2395,Macosko|DopEx_Calb1_Lpl_2,0.4523630907726931,0.9999121351230188,Macosko,Zeng,4.056184694682784,8.786487698120293e-5,TRUE,Reciprocal
Zeng|2385,Macosko|DopEx_Calb1_Mc3r,0.5630252100840336,0.9996602382009884,Macosko,Zeng,3.4688254524566435,3.397617990116286e-4,TRUE,Reciprocal
Zeng|2395,Macosko|DopEx_Calb1_Ngf,0.6916729182295572,0.9994394432477618,Macosko,Zeng,3.251380411728823,5.60556752238206e-4,FALSE,Nonreciprocal
Zeng|2400,Macosko|DopEx_Calb1_Npw_1,0.316773173916031,0.9995345393893628,Macosko,Zeng,3.3321170650729535,4.654606106372361e-4,FALSE,Nonreciprocal
Zeng|2397,Macosko|DopEx_Calb1_Npw_2,0.773346626786308,0.9999360118692696,Macosko,Zeng,4.193900576584092,6.398813073038578e-5,TRUE,Reciprocal
Zeng|2390,Macosko|DopEx_Calb1_Tdh,0.5088211708099438,0.99913272693694,Macosko,Zeng,3.0618441423057168,8.672730630600034e-4,FALSE,Nonreciprocal
Zeng|2402,Macosko|DopEx_Calb1_Trpv1,0.8099014659937515,0.9998959166055978,Macosko,Zeng,3.982618552859933,1.0408339440215464e-4,TRUE,Reciprocal
Zeng|2405,Macosko|DopEx_Sox6_Aldh1a1,0.65542845675296,0.9989483765946312,Macosko,Zeng,2.9781397566191194,0.0010516234053687956,FALSE,Nonreciprocal
Zeng|5249,Macosko|Endo_Flt1_Acta2_Olfr558_1,0.5038119088732893,0.998817543010311,Macosko,Zeng,2.9272146471909495,0.0011824569896889958,FALSE,Nonreciprocal
Zeng|5244,Macosko|Endo_Flt1_Acta2_Olfr558_2,0.6626548107264307,0.9971877840542596,Macosko,Zeng,2.5509513335659393,0.002812215945740437,FALSE,Nonreciprocal
Zeng|5249,Macosko|Endo_Flt1_Acta2_Olfr558_3,0.6525901152314527,0.9996821766542852,Macosko,Zeng,3.4978142048544254,3.178233457148405e-4,TRUE,Reciprocal
Zeng|5249,Macosko|Endo_Flt1_Actg2,0.23820486149997824,0.9996257871436124,Macosko,Zeng,3.4268812960388844,3.7421285638761237e-4,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Cysltr1_Slc19a3,0.6412016349229958,0.9953684109342258,Macosko,Zeng,2.33426998001974,0.004631589065774211,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Cytl1,0.4296737053216088,0.9933844110249054,Macosko,Zeng,2.179431485225987,0.006615588975094622,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Exoc3l2_1,0.5603608410408689,0.9935013594648404,Macosko,Zeng,2.187177484869238,0.006498640535159583,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Exoc3l2_2,0.6141784352047889,0.992253550619202,Macosko,Zeng,2.110897312676567,0.007746449380798048,FALSE,Nonreciprocal
Zeng|5243,Macosko|Endo_Flt1_Kcnj8,0.6256292217277873,0.9992819738932072,Macosko,Zeng,3.1438597649081936,7.180261067928351e-4,TRUE,Reciprocal
Zeng|5243,Macosko|Endo_Flt1_Kcnj8_Ccl19_1,0.5011416290497308,0.9969185502914752,Macosko,Zeng,2.5112449158737307,0.0030814497085247528,FALSE,Nonreciprocal
Zeng|5249,Macosko|Endo_Flt1_Kcnj8_Ccl19_2,0.4727954534856793,0.9959498029905708,Macosko,Zeng,2.3925238513465534,0.004050197009429213,FALSE,Nonreciprocal
Zeng|5244,Macosko|Endo_Flt1_Kcnj8_Slc47a2_1,0.46007477502624194,0.9957815585339352,Macosko,Zeng,2.374847972665924,0.0042184414660647596,FALSE,Nonreciprocal
Zeng|5243,Macosko|Endo_Flt1_Kcnj8_Slc47a2_2,0.49543904530822425,0.996842980038346,Macosko,Zeng,2.5007226720803017,0.003157019961653962,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Lrg1_1,0.6330502730933301,0.99470013271412006,Macosko,Zeng,2.2757350054429186,0.0052998672858799445,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Lrg1_2,0.5766421282595141,0.9936725736174342,Macosko,Zeng,2.1987728990075497,0.006327426382565782,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Lrg1_3,0.5903121636167923,0.9946036650940826,Macosko,Zeng,2.267901105093829,0.005396334905917399,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Lrg1_4,0.606574973237464,0.9944082490577107,Macosko,Zeng,2.252452180395109,0.005591750942289253,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Lrg1_5,0.5582446617427097,0.9938358678774462,Macosko,Zeng,2.2101280611474663,0.006164132122553845,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Rgs5_Slc19a3_1,0.6596403717634177,0.997629830495082,Macosko,Zeng,2.6252205938978523,0.002370169504917974,TRUE,Reciprocal
Zeng|5252,Macosko|Endo_Flt1_Ssu2_1,0.6102364358030532,0.9938073958282192,Macosko,Zeng,2.2081266789933895,0.006192604171780802,FALSE,Nonreciprocal
Zeng|5252,Macosko|Endo_Flt1_Ssu2_2,0.6176591121237561,0.9935040828113704,Macosko,Zeng,2.1873595202124525,0.00649591718862963,FALSE,Nonreciprocal
Zeng|5255,Macosko|Endo_Flt1_Ssu2_3,0.4195357572215662,0.9932776559617942,Macosko,Zeng,2.172479264840223,0.006722344038205819,FALSE,Nonreciprocal
Zeng|14878,Macosko|Ependymal_Tmem212_1700012P22Rik,0.5145593120969318,0.9999215025243282,Macosko,Zeng,4.105144309107477,7.849747567179044e-5,FALSE,Nonreciprocal
Zeng|14878,Macosko|Ependymal_Tmem212_1700012P22Rik_Sntn,0.5513777604064882,0.9998699902039714,Macosko,Zeng,3.8860239230709333,1.300097960286184e-4,FALSE,Nonreciprocal
Zeng|14878,Macosko|Ependymal_Tmem212_Col6a5,0.5290209106898575,0.999706392713078,Macosko,Zeng,3.532233170040962,2.936072869219597e-4,FALSE,Nonreciprocal
