target_study,region,region_name,target_celltype,target_size,ref_celltype,AUROC,is_recip
Steuernagel,HY,Hypothalamus,Steuernagel|a1_tanycytes1,255,Macosko|Tanycyte_Rax_Ccdc170,0.986036322,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|a1_tanycytes2,58,Macosko|Tanycyte_Rax_Ccdc170,0.97373907,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|a2_tanycytes,891,Macosko|Tanycyte_Rax_Ccdc170,0.987885504,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|ACMB_Astrocytes,23,Macosko|Ependymal_Tmem212_1700012P22Rik_Sntn,0.96706344,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|ACNT1_Astrocytes,69,Macosko|OlfactoryEnsheathing_Alx4_Olfr1271_1,0.94719655,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|ACNT2_Astrocytes,161,Macosko|Astro_Ephb1_Gfap,0.956301373,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|ACTE1_Astrocytes,3,Macosko|Astro_Ephb1_Gfap,0.995362697,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|ACTE2_Astrocytes,13,Macosko|Astro_Ephb1_Gfap,0.965338331,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Agrp/Gm8773,1162,Macosko|Pit_Pou1f1_Epcam,0.929418225,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Agrp/Sst,365,Macosko|Inh_Otx2_Prdm16_5,0.894873415,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astro,5263,Macosko|NG_Myoz1_5,0.956221587,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Astro_1,6500,Macosko|Astro_Emid1_Cd38,0.993882481,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astro_12,86,Macosko|Pit_Six1_Gnrhr,0.738801161,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Astro_2,306,Macosko|Astro_Emid1_Gdf10,0.950217333,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astro_22,1366,Macosko|NG_Myoz1_3,0.924486595,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Astro_23,33,Macosko|Astro_Emid1_Gdf10,0.874114706,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astrocytes,63,Macosko|OlfactoryEnsheathing_Alx4_Prss56,0.977347931,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astrocytes_1,604,Macosko|Astro_Ephb1_Gfap,0.943132173,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astrocytes_10,957,Macosko|Astro_Ephb1_Gfap,0.951575216,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astrocytes_11,86,Macosko|Astro_Ephb1_Gfap,0.975042296,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Astrocytes_2,62,Macosko|Astro_Fabp7_Hs3st3a1_4,0.952036389,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|b1_tanycytes,1452,Macosko|Tanycyte_Rax_Fndc3c1_2,0.992661334,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|b2_tanycytes1,429,Macosko|Tanycyte_Rax_Fndc3c1_1,0.997159452,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|b2_tanycytes2,367,Macosko|Tanycyte_Rax_Fndc3c1_1,0.997994839,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C0-Slc32a1/Gad1,1495,Macosko|Inh_Pax6_Pdgfd_2,0.98129232,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C1-Slc1a3/Slc1a2,1464,Macosko|Inh_Frmd7_Olfr142_3,0.996340301,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C10-Qrfpr/Nos1,849,Macosko|Inh_Lhx6_Esr2_13,0.991700817,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C11-Ebf3/Sim1,827,Macosko|Ex_Nkx2-4_Grpr_5,0.985292023,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C12-Epha3/Pou6f2,800,Macosko|Inh_Ecel1_Sytl4_1,0.98659151,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C13-Pdgfra/Xylt1,729,Macosko|OPC_Cspg5,0.998549748,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C14-Agrp/Npy,701,Macosko|Inh_Tbx3_Serpina3n_2,0.999691291,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C15-Dlx1/Dlx6os1,688,Macosko|Inh_Lhx6_Mc3r_1,0.972319796,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C16-Ntng2/Lef1,624,Macosko|Inh_Lhx6_Serpinb1b_1,0.977906941,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C17-Gpr149/Cnr1,652,Macosko|Ex_Rorb_Naa11_Gsg1l,0.99146237,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C18-Esr1/Npy5r,629,Macosko|CholInh_Ecel1_Ghrh_2,0.978755252,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C19-Sst/Epha3,627,Macosko|Inh_Ppp1r1b_Drd1_Tacr1_1,0.997741979,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C2-Plp1/Mbp,1225,Macosko|Oligo_Opalin_Enpp6_1,0.941383787,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C20-Lmo7,614,Macosko|Ex_Samd3_Npsr1_2,0.974060491,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C21-Crabp1/Vgll3,621,Macosko|Inh_Tbx3_Sox14,0.975140965,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C22-Npffr1/Lncenc1,615,Macosko|Ex_Fezf1_Bnc2_3,0.987991643,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C23-Pmch/Sst,438,Macosko|Inh_Plpp4_Fbln5,0.888930964,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C24-Ppp1r17/Tafa4,614,Macosko|Inh_Lhx6_Gpr179,0.971525271,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C25-Reln/Nfia,611,Macosko|Ex_Ccn3_Fezf2_Vgll3_2,0.96865549,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C26-Unc13c/Lef1,608,Macosko|Inh_Tbx3_Sox14,0.997582318,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C27-Npsr1/Lef1,595,Macosko|Inh_Meox2_Sox14,0.988725288,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C28-Sst/Otp,559,Macosko|Inh_Tbx3_Scn11a,0.989504781,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C29-Reln/Nfib,531,Macosko|Inh_Lhx6_Mc3r_2,0.978364316,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C3-Trh/Sim1,1156,Macosko|Ex_Ebf2_Postn,0.985216726,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C30-Nts/Pnoc,509,Macosko|Inh_Otx2_Prdm16_6,0.981753707,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C31-Penk/Onecut2,498,Macosko|Inh_Otx2_Prdm16_2,0.973723559,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C32-C1ql3/Rgs16,486,Macosko|Inh_Six6_Vipr2_9,0.998340915,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C33-Ebf1/Lepr,487,Macosko|CholInh_Ecel1_Ghrh_2,0.971676632,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C34-Nts/Pou6f2,444,Macosko|Inh_Lhx8_Lypd6,0.982912399,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C35-Tac1/Ddc,465,Macosko|Ex_Lmx1a_Dnaaf6b_1,0.998928826,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C36-Lmx1a/Ttc6,455,Macosko|Ex_Lmx1a_Jhy,0.991252556,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C37-Pomc/Cpne4,467,Macosko|Inh_Tbx3_Serpina3n_1,0.988375838,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C38-Col23a1/Ccdc114,435,Macosko|Inh_Frmd7_Olfr142_4,0.979651785,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C39-Cdh7/Ust,424,Macosko|Ex_Trabd2b_Slc30a3_Col13a1,0.970175876,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C4-Slit3/Nr5a1,1126,Macosko|Ex_Rorb_Adam33,0.989558394,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C40-Vip,399,Macosko|Inh_Six6_Vipr2_9,0.987016121,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C41-Slc17a6/Unassigned,340,Macosko|Ex_Irx2_Slc25a21_2,0.978901849,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C42-Tac2/Kiss1,374,Macosko|Ex_Sim1_Adgb_2,0.977638766,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C43-Foxp2/Tac1,349,Macosko|Inh_Frmd7_Trhr_1,0.989668822,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C44-Foxp2/Tac1,348,Macosko|Ex_Lmx1a_Dnaaf6b_2,0.99810391,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C45-Adamtsl1/Ebf1,322,Macosko|Ex_Lmx1a_Crhbp_3,0.993566965,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C46-Avp/Oxt,323,Macosko|Ex_Sim1_Pla2r1,0.999839833,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C47-Hdc/Slc16a10,315,Macosko|Inh_Tbx3_Atf7ip2,0.999782076,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C48-Kcnmb2/Ddc,312,Macosko|Inh_Lhx8_Lypd6,0.993269992,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C49-Ghrh/Gal,310,Macosko|CholInh_Ecel1_Ghrh_2,0.9996907,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C5-Adamtsl1/Sim1,1106,Macosko|Ex_Sall3_Cd44_2,0.994616279,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C50-Gal,301,Macosko|Inh_Ecel1_Col6a4_1,0.979425659,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C51-Inpp5d/Tgfbr1,271,Macosko|Micro_Selplg_Siglech,0.964781499,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C52-Chrm2/Fign,267,Macosko|Inh_Lhx6_Nkx2-4_1,0.989987224,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C53-Prlr/Th,261,Macosko|Inh_Otx2_Prdm16_7,0.979238168,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C54-Npsr1/Epha3,249,Macosko|Inh_Tbx3_Atf7ip2,0.993835306,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C55-Qrfp/C1ql3,241,Macosko|Ex_Otx2_Dynlrb2,0.982490624,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C56-Lmo3/Nrgn/Mc4r,212,Macosko|Inh_Sox8_Calcrl_10,0.992984981,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C57-Gal/Foxp2,204,Macosko|Inh_Meox2_Sox14,0.975693476,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C58-Slc6a20a/Cped1,184,Macosko|Fibro_Eya2_Rbp4_4,0.992225769,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C59-Col23a1/Scn7a,202,Macosko|Tanycyte_Rax_Fndc3c1_1,0.999004736,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C6-Megf11/Nr5a1,1017,Macosko|Ex_Ccn3_Fezf2_Dcn_3,0.993004767,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C60-Calca/Tac1,174,Macosko|Ex_Lmx1a_Cckar_3,0.999572869,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C61-Btg2/Mei4,175,Macosko|Ex_Samd3_Npsr1_1,0.98133721,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C62-Htr1f/Tac2,158,Macosko|Ex_Nkx2-1_Nppb,0.999784269,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C63-Sst/Pnoc,138,Macosko|Inh_Tbx3_Serpina3n_2,0.987485171,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C64-Mbp/Mobp,129,Macosko|Oligo_Opalin_Enpp6_1,0.917378833,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C65-Bcas1/Gjc3,106,Macosko|OPC_Cspg5,0.975872901,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C66-Tac2/Gal,101,Macosko|Ex_Otx2_Dynlrb2,0.988677607,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C67-Cga/Timeless,59,Macosko|Pit_Six1_Gnrhr,0.998716613,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C68-Mmc/Vcan,59,Macosko|Inh_Pax6_Adra2a,0.974767489,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C69-Pmch/Cartpt,39,Macosko|Ex_Nkx2-1_Pmch_1,0.9914249,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C7-Fezf1/Nr5a1,940,Macosko|Ex_Ccn3_Fezf2_Ptprc_3,0.987175408,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C70-Trh/Sim1,26,Macosko|Ex_Sim1_Trh_6,0.99876551,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C71-Gulp1/Th,22,Macosko|SerEx_Nkx6-1_Trh_4,0.998564337,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C8-Ebf3/Sim1,928,Macosko|Ex_Nkx2-4_Ppp1r17_1,0.99596241,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C9-Rgs6/Rprm,916,Macosko|Ex_Foxb1_Vipr2,0.99325869,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|CHOR_Choroid epithelial cells,5,Macosko|Ependymal_Tmem212_Sbpl,0.990816274,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|COP1_Oligodendrocytes,70,Macosko|OPC_Cspg5,0.917340891,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DECHO1_Cholinergic and monoaminergic neurons,79,Macosko|Chol_Ecel1_Crabp2_1,0.982098708,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEGLU2_Di- and mesencephalon excitatory neurons,6,Macosko|Ex_Plekhg1_Fign_Ppp1r3a_2,0.964745397,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEGLU3_Di- and mesencephalon excitatory neurons,16,Macosko|Ex_Plekhg1_Pth2r_Frem3_4,0.927060682,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEGLU5_Di- and mesencephalon excitatory neurons,23,Macosko|Ex_Plekhg1_Fign_Ppp1r3a_3,0.92649004,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH1_Telencephalon inhibitory interneurons,17,Macosko|Inh_Six3_Pvalb_Pdzrn4,0.974560919,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH2_Telencephalon inhibitory interneurons,4,Macosko|Inh_Six3_Pvalb_Pdzrn4,0.985547684,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH3_Di- and mesencephalon inhibitory neurons,77,Macosko|Inh_Six3_Sox2_4,0.960019128,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH4_Peptidergic neurons,42,Macosko|CholEx_Irx2_Slc43a3_4,0.85967993,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH5_Peptidergic neurons,186,Macosko|NG_Draxin_1,0.83344036,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH6_Peptidergic neurons,7,Macosko|Inh_Lhx6_Sst_Th_Elfn1,0.834252267,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH7_Peptidergic neurons,89,Macosko|Inh_Six6_Vipr2_4,0.93689108,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH8_Peptidergic neurons,66,Macosko|Inh_Six6_Vipr2_4,0.92959838,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_1,505,Macosko|Ex_Etv1_Gbx2,0.97062255,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_2,1044,Macosko|Ex_Fezf2_Kit_Sostdc1,0.959427212,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_3,96,Macosko|Ex_Gabra6_Optc,0.897877288,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_4,635,Macosko|Ex_Fezf2_Kit_Sostdc1,0.959995144,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_5,395,Macosko|Ex_Lhx9_Mstn_Pld5,0.966201988,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_6,327,Macosko|Ex_Sln_Niban1,0.92653624,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Doublets,8,Macosko|Inh_Nrk_Gpr176_1,0.794847006,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e1:Glut,518,Macosko|Ex_Defb1_Fgf17,0.869804374,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e10:Glut/Meis2,146,Macosko|Ex_Samd3_Emx2_8,0.947495283,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e11:Glut/Shox2,126,Macosko|Ex_Plekhg1_Pth2r_Frem3_4,0.920977627,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e12:Nos1/Foxp2,123,Macosko|Ex_Iqcj_Ms4a15_5,0.906803005,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e13:Ghrh/C1ql1,112,Macosko|Ex_Otx2_Sapcd1,0.979242074,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e15:Ucn3/Brs3,108,Macosko|Ex_Skor1_Ucn3,0.940225724,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e16:Sst/Cartpt,79,Macosko|Ex_Pou4f1_Insrr,0.941451478,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e17:Th/Adcyap1,76,Macosko|Ex_Sim1_Trh_1,0.974142046,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e19:Ghrh/Trh,55,Macosko|Ex_Sim1_Trh_8,0.911007542,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e2:Tac1/Fezf1,360,Macosko|Ex_Sln_A730046J19Rik,0.912482191,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e20:Crh,46,Macosko|Ex_Nkx2-4_Cdkn1c_2,0.948984418,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e21:Glut/Rxpf3,42,Macosko|Ex_Lhx9_Slc38a11_6,0.922784636,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e22:Gal/Ucn3,23,Macosko|Ex_Lhx2_Nek11_3,0.946421031,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e23:Reln/Etv1,20,Macosko|Ng_Lhx1_Trp73,0.998256843,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e24:Gal/Rxfp1,18,Macosko|Ex_Slc12a7_Sp110,0.996276734,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e3:Cartpt/Isl1,263,Macosko|Ex_Defb1_Fgf17,0.921805352,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e4:Trh/Angpt1,209,Macosko|Ex_Sim1_Trh_3,0.928230834,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e5:Adcyap1/Nkx2.1,208,Macosko|Ex_Neurod6_Dnah11_8,0.924729037,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e6:Nos1/Trp73,195,Macosko|Ex_Sln_Sost_2,0.89703687,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e7:Reln/C1ql1,156,Macosko|Ng_Lhx1_Trp73,0.905070248,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e8:Cck/Ebf3,144,Macosko|Ex_Sln_Sost_1,0.994920938,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e9:Glut/Tcf7l2,160,Macosko|Ex_Skor1_Il31ra_2,0.945000357,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Endo_1,1193,Macosko|Endo_Flt1_Lrg1_1,0.992002866,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endo_2,433,Macosko|Endo_Flt1_Kcnj8_Slc47a2_2,0.993698737,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial,1300,Macosko|Tanycyte_Rax_Fndc3c1_1,0.953898529,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_1,325,Macosko|Endo_Flt1_Ssu2_1,0.989610328,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_2,1,Macosko|Oligo_Opalin_Enpp6_2,0.974433914,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_20,351,Macosko|Endo_Flt1_Ssu2_2,0.991322,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_3,16,Macosko|Endo_Flt1_Lrg1_5,0.995564698,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|EPEN_Ependymal cells,9,Macosko|Ependymal_Tmem212_Dnase2b,0.990614402,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependy,420,Macosko|Ependymal_Tmem212_Dnase2b,0.994126685,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymal_1,42,Macosko|NG_Draxin_9,0.994351778,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymo,239,Macosko|Ependymal_Tmem212_Dnase2b,0.976562464,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymo_25,433,Macosko|Ependymal_Tmem212_Dnase2b,0.974414235,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymo_26,28,Macosko|Ependymal_Tmem212_Dnase2b,0.870607034,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymocy1,30,Macosko|Ependymal_Tmem212_1700012P22Rik,0.998176819,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymocy2,253,Macosko|Ependymal_Tmem212_Dnase2b,0.996117096,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Epith1,414,Macosko|Endo_Flt1_Lrg1_4,0.989051845,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Epith2,237,Macosko|Endo_Flt1_Acta2_Olfr558_2,0.989211752,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|EPMB_Ependymal cells,5,Macosko|Tanycyte_Rax_Ccdc170,0.981709446,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_1,248,Macosko|Ex_Slc30a3_Tnfaip6_Fos,0.962391835,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_2,471,Macosko|Ex_Pax5_Npbwr1,0.97558652,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_3,480,Macosko|Ex_Slc30a3_Tnfaip6_Fos,0.969801294,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_4,245,Macosko|Ex_Fezf2_Cnksr3_Areg,0.975842269,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fam19a2,124,Macosko|Ex_Pou4f1_Fads2b_2,0.86335371,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblast_1,6,Macosko|Endo_Flt1_Lrg1_4,0.764829743,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts_13,38,Macosko|Fibro_Eya2_Ccdc192_2,0.999621078,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts1,12,Macosko|Fibro_Eya2_Inmt,0.998417391,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts2,22,Macosko|Fibro_Eya2_Rbp4_5,0.999282936,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts3,89,Macosko|Fibro_Eya2_Inmt,0.999337176,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_1,392,Macosko|Inh_Vip_Trim55_6,0.967933613,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_10,217,Macosko|Inh_Tbx3_Scn11a,0.978892448,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_11,182,Macosko|Inh_Vip_Grpr,0.959671281,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_12,191,Macosko|Inh_Tbx3_Scn11a,0.909257343,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_13,242,Macosko|Inh_Vip_Grpr,0.956235276,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_14,313,Macosko|Inh_Pax7_Qrfpr_1,0.962728406,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_15,290,Macosko|Inh_Vip_Grpr,0.949570668,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_16,345,Macosko|Inh_Vip_Sncg_Yjefn3,0.95576467,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_17,117,Macosko|Inh_Pax2_6430628N08Rik_2,0.956789018,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_18,261,Macosko|NorEx_Phox2b_Rrad,0.956613377,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_19,479,Macosko|Inh_Vip_Glp1r_Kcnh5,0.92903451,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_2,31,Macosko|Inh_Six3_Pvalb_Cplx3_1,0.99997712,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_20,175,Macosko|Inh_Tbx3_Serpina3n_1,0.994498127,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_21,484,Macosko|CholInh_Ecel1_Ghrh_2,0.992065796,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_22,245,Macosko|CholInh_Ecel1_Ghrh_2,0.895845389,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_3,158,Macosko|Ex_Gabra6_Optc,0.922683029,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_4,646,Macosko|Inh_Vip_Crh_1,0.934467993,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_5,152,Macosko|Ex_Fezf2_Cnksr3_Areg,0.930822986,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_6,508,Macosko|Ex_Fezf2_Cnksr3_Fos,0.977213624,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_7,430,Macosko|Inh_Six6_Th,0.979990843,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_8,174,Macosko|Inh_Six6_Th,0.94555032,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_9,650,Macosko|Ex_Fezf2_Kit_Sostdc1,0.956129082,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA1,16,Macosko|Inh_Six3_Pvalb_Npy_3,0.984925495,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA10,25,Macosko|Inh_Sall3_Trhr_2,0.880508288,FALSE
