,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
2404,Zeng|20,Macosko|Ex_Ccn2_Nmbr_1,1.0,Reciprocal_top_hit
2405,Zeng|3590,Macosko|Inh_Otx2_Scgn,1.0,Above_0.95
2406,Zeng|4046,Macosko|Ex_Foxd3_Olig3_2,1.0,Above_0.95
2407,Macosko|Chol_Irx4_Matn1_4,Zeng|2662,1.0,Above_0.95
2408,Macosko|Inh_Pax2_Smpdl3b_1,Zeng|4467,1.0,Above_0.95
2409,Macosko|Ex_Tfap2b_Sult3a2_4,Zeng|4948,1.0,Above_0.95
2410,Zeng|4951,Macosko|Ex_Tfap2b_Plce1_1,1.0,Reciprocal_top_hit
2411,Macosko|Ex_Sim1_Th_2,Zeng|24658,1.0,Above_0.95
2412,Zeng|3929,Macosko|Ex_Phox2b_Avpr1a,1.0,Above_0.95
2413,Zeng|775,Macosko|Inh_Lhx6_Sfrp1_4,1.0,Above_0.95
2414,Zeng|4975,Macosko|Ex_Evx2_Adamts19,1.0,Reciprocal_top_hit
2415,Macosko|Inh_Fbxl7_Col6a1_1,Zeng|4122,1.0,Above_0.95
2416,Macosko|Inh_Sox6_Chrna5_1,Zeng|2996,1.0,Above_0.95
2417,Zeng|644,Macosko|Inh_Htr3a_Grpr_3,1.0,Above_0.95
2418,Zeng|4826,Macosko|Ex_Pou4f2_Plac9a,1.0,Reciprocal_top_hit
2419,Zeng|4509,Macosko|Ex_Tfap2b_Cldn3_2,1.0,Above_0.95
2420,Macosko|Ex_Fezf2_Cdc25c_1,Zeng|336,1.0,Above_0.95
2421,Zeng|864,Macosko|Inh_Sall3_Cytip_2,1.0,Above_0.95
2422,Macosko|Inh_Pax8_Pkhd1l1_1,Zeng|4029,1.0,Above_0.95
2423,Zeng|3450,Macosko|Inh_Pax5_Sox21_3,1.0,Reciprocal_top_hit
2424,Macosko|Ex_Hoxb3_Ldlrap1_16,Zeng|4049,1.0,Above_0.95
2425,Macosko|Inh_Fbxl7_Cyp26b1_5,Zeng|3983,1.0,Above_0.95
2426,Macosko|Inh_Lhx6_Sst_Col6a5_7,Zeng|537,1.0,Above_0.95
2427,Zeng|33,Macosko|Ex_Nxph4_Olfr110_Cplx3,1.0,Above_0.95
2428,Zeng|1011,Macosko|Inh_Sox8_Calcrl_2,1.0,Above_0.95
2429,Macosko|Ex_Nxph4_Ror1,Zeng|35,1.0,Above_0.95
2430,Zeng|4724,Macosko|Ex_Tfap2d_Edaradd,1.0,Reciprocal_top_hit
2431,Macosko|Inh_Pou6f2_Gldn_3,Zeng|3842,1.0,Above_0.95
2432,Zeng|34,Macosko|Ex_Nxph4_Ror1,1.0,Above_0.95
2433,Macosko|Ex_Tfap2d_Gask1b_1,Zeng|4588,1.0,Above_0.95
2434,Zeng|2943,Macosko|Inh_Pax7_Arhgap28_3,1.0,Reciprocal_top_hit
2435,Zeng|2119,Macosko|Ex_Nkx2-1_Pmch_2,1.0,Above_0.95
2436,Macosko|Inh_Frmd7_Esr2_2,Zeng|1288,1.0,Above_0.95
2437,Zeng|2497,Macosko|Ex_Sim1_Cd34_3,1.0,Reciprocal_top_hit
2438,Zeng|705,Macosko|Inh_Lamp5_Ndnf_Fmo1_1,1.0,Reciprocal_top_hit
2439,Zeng|3786,Macosko|Ex_Lhx3_Slc5a7_1,1.0,Reciprocal_top_hit
2440,Macosko|Ex_Fezf2_Slfn2,Zeng|339,1.0,Above_0.95
2441,Macosko|Inh_Ppp1r1b_Drd1_Otogl_1,Zeng|1262,1.0,Above_0.95
2442,Zeng|1264,Macosko|Inh_Ppp1r1b_Drd1_Tacr1_1,1.0,Reciprocal_top_hit
2443,Zeng|2707,Macosko|Ex_Skor1_Kdr_4,1.0,Above_0.95
2444,Zeng|2771,Macosko|Ex_Lmx1b_Cd36_3,1.0,Reciprocal_top_hit
2445,Macosko|Chol_Tbx20_Ucn,Zeng|8954,1.0,Above_0.95
2446,Macosko|Ex_Irx2_Tpbg,Zeng|2899,1.0,Above_0.95
2447,Zeng|1013,Macosko|Inh_Sox8_Cyp26b1,1.0,Above_0.95
2448,Zeng|2860,Macosko|SerEx_Gata3_Fev_1,1.0,Reciprocal_top_hit
2449,Macosko|Ex_Tfap2d_Kcnk15,Zeng|4592,1.0,Above_0.95
2450,Zeng|4581,Macosko|Ex_Tfap2d_Crhr2_3,1.0,Reciprocal_top_hit
2451,Zeng|4472,Macosko|Ex_Tfap2b_Gabre,1.0,Reciprocal_top_hit
2452,Zeng|5082,Macosko|Ex_Tcf7l2_Fbln1_Slc38a11_1,1.0,Reciprocal_top_hit
2453,Zeng|704,Macosko|Inh_Lamp5_Tnnt1_1,1.0,Reciprocal_top_hit
2454,Macosko|Ex_Foxd3_Dennd1c,Zeng|4048,1.0,Above_0.95
2455,Zeng|3096,Macosko|Ex_Vsx2_Drd3_2,1.0,Reciprocal_top_hit
2456,Zeng|4498,Macosko|Ex_Ebf2_Nr5a2_1,1.0,Reciprocal_top_hit
2457,Zeng|24665,Macosko|Ex_Evx2_Prdm6_2,1.0,Reciprocal_top_hit
2458,Zeng|3692,Macosko|Ex_Lhx9_Slc6a2_3,1.0,Reciprocal_top_hit
2459,Macosko|Inh_Fbxl7_Hmcn1_1,Zeng|4106,1.0,Above_0.95
2460,Zeng|1572,Macosko|Inh_Lhx8_Arhgef38_4,1.0,Reciprocal_top_hit
2461,Zeng|5259,Macosko|Fibro_Eya2_Aox3,1.0,Above_0.95
2462,Macosko|Ex_Skor1_Daam2_Cnga3,Zeng|2718,1.0,Above_0.95
2463,Macosko|Ex_Lmx1b_Deup1_2,Zeng|3819,1.0,Above_0.95
2464,Macosko|Inh_Pax2_Vgll3_7,Zeng|4467,1.0,Above_0.95
2465,Zeng|24533,Macosko|Ex_Lhx9_Cd44,1.0,Reciprocal_top_hit
2466,Zeng|4228,Macosko|Ex_Lmx1b_Unc5cl_2,1.0,Reciprocal_top_hit
2467,Macosko|Inh_Gata3_Sall1_3,Zeng|3248,1.0,Above_0.95
2468,Zeng|1223,Macosko|Inh_Lhx6_Esr2_6,1.0,Above_0.95
2469,Zeng|3303,Macosko|Inh_Pax5_Rab38_4,1.0,Above_0.95
2470,Macosko|Inh_Gata3_Cd200r1_3,Zeng|8789,1.0,Above_0.95
2471,Macosko|Inh_Irx5_Tafa4_2,Zeng|2951,1.0,Above_0.95
2472,Zeng|708,Macosko|Inh_Lamp5_Ndnf_Tac2,1.0,Reciprocal_top_hit
2473,Zeng|335,Macosko|Ex_Fezf2_Rab38_Vwc2l,1.0,Reciprocal_top_hit
2474,Zeng|34357,Macosko|Inh_Pax2_Prok1,1.0,Reciprocal_top_hit
2475,Zeng|3570,Macosko|Inh_Dmbx1_Tnnt1_1,1.0,Above_0.95
2476,Macosko|Ex_Hoxb3_Ldlrap1_14,Zeng|4218,1.0,Above_0.95
2477,Zeng|3082,Macosko|Ex_Nkx6-1_Sox14,1.0,Reciprocal_top_hit
2478,Zeng|4860,Macosko|Ex_Dach2_Arhgap36_2,1.0,Reciprocal_top_hit
2479,Macosko|Inh_Lhx6_Sst_Ccna1_1,Zeng|543,1.0,Above_0.95
2480,Zeng|80,Macosko|Ex_Fezf2_Slc17a8_Rxfp2,1.0,Reciprocal_top_hit
2481,Macosko|SerEx_Fev_A2m,Zeng|2850,1.0,Above_0.95
2482,Zeng|302,Macosko|Ex_Slc30a3_Cfap58,1.0,Reciprocal_top_hit
2483,Zeng|4548,Macosko|Ex_Hpgd_Ednra,1.0,Reciprocal_top_hit
2484,Macosko|Inh_Lhx6_Crhbp_2,Zeng|579,1.0,Above_0.95
2485,Zeng|3784,Macosko|Inh_Pax2_Sp8,1.0,Above_0.95
2486,Zeng|2914,Macosko|Inh_Pax7_Erfl_1,1.0,Reciprocal_top_hit
2487,Zeng|785,Macosko|Inh_Lhx6_Ntrk1,1.0,Reciprocal_top_hit
2488,Zeng|554,Macosko|Inh_Lhx6_Sst_Crh_Pdzrn3,1.0,Reciprocal_top_hit
2489,Macosko|Ex_Iqcj_Ms4a15_5,Zeng|2694,1.0,Above_0.95
2490,Zeng|24527,Macosko|Ex_C1ql4_Calcr_4,1.0,Above_0.95
2491,Macosko|Inh_Hoxc4_Tfap2b,Zeng|4364,1.0,Above_0.95
2492,Macosko|Inh_Sox6_Cdkn1c,Zeng|8201,1.0,Above_0.95
2493,Zeng|2631,Macosko|Ex_Irx4_Slc17a8,1.0,Reciprocal_top_hit
2494,Zeng|470,Macosko|Ex_Ccn3_Slc30a3_Fanci,1.0,Reciprocal_top_hit
2495,Macosko|Inh_Gata3_Qrfpr_3,Zeng|34314,1.0,Above_0.95
2496,Macosko|Ex_Crym_Rgs5,Zeng|435,1.0,Above_0.95
2497,Zeng|2704,Macosko|Ex_Skor1_Emx2_1,1.0,Reciprocal_top_hit
2498,Macosko|Inh_Nkx2-2_Npy_2,Zeng|3406,1.0,Above_0.95
2499,Macosko|Chol_Tbx20_Gm7694_2,Zeng|8954,1.0,Above_0.95
2500,Zeng|893,Macosko|Inh_Ecel1_Asb4_2,1.0,Above_0.95
2501,Macosko|Inh_Lamp5_Tnnt1_2,Zeng|704,1.0,Above_0.95
2502,Macosko|Ex_Pax6_Otx1_1,Zeng|2311,1.0,Above_0.95
2503,Zeng|3672,Macosko|CholEx_Hmx2_Hmx3,1.0,Above_0.95
2504,Macosko|Chol_Isl2_Gata6_1,Zeng|8957,1.0,Above_0.95
2505,Zeng|4947,Macosko|Ex_Tfap2b_Megf11,1.0,Reciprocal_top_hit
2506,Macosko|Ex_Phox2b_Nr1h4_3,Zeng|3876,1.0,Above_0.95
2507,Zeng|4051,Macosko|Inh_Fbxl7_Pkhd1l1,1.0,Above_0.95
2508,Zeng|457,Macosko|Ex_Slc30a3_Vgll3,1.0,Reciprocal_top_hit
2509,Macosko|Chol_Tbx3_Ptgr1,Zeng|3879,1.0,Above_0.95
2510,Zeng|3227,Macosko|Inh_Sox1_Chrna5,1.0,Above_0.95
2511,Macosko|Ex_Ccn2_Nmbr_2,Zeng|23,1.0,Above_0.95
2512,Zeng|3664,Macosko|Ex_Hoxb5_Klc3,1.0,Reciprocal_top_hit
2513,Macosko|SerEx_Nkx6-1_Trh_4,Zeng|3871,1.0,Above_0.95
2514,Zeng|357,Macosko|Ex_Fibcd1_Tacr3_1,1.0,Above_0.95
2515,Macosko|Inh_Ecel1_Asb4_3,Zeng|877,1.0,Above_0.95
2516,Macosko|NG_Myoz1_7,Zeng|1321,1.0,Above_0.95
2517,Macosko|Ex_Dmrta2_Tll2_2,Zeng|2355,1.0,Above_0.95
2518,Macosko|Ex_Lmx1b_Olfr78,Zeng|4228,1.0,Above_0.95
2519,Macosko|Inh_Hoxc4_Ttc6_4,Zeng|4355,1.0,Above_0.95
2520,Zeng|4426,Macosko|Inh_Pax2_Rxfp1_1,1.0,Reciprocal_top_hit
2521,Zeng|964,Macosko|Inh_Clic4_Ano3_2,1.0,Above_0.95
2522,Zeng|1523,Macosko|Inh_Esr2_Avp_2,1.0,Reciprocal_top_hit
2523,Zeng|3600,Macosko|Inh_Otx2_Gabrr2_1,1.0,Above_0.95
2524,Zeng|3326,Macosko|Inh_Nkx2-2_Clic5,1.0,Above_0.95
2525,Macosko|Ex_Sox6_Sult3a2_1,Zeng|4872,1.0,Above_0.95
2526,Zeng|2660,Macosko|Ex_C1ql4_Crispld2_2,1.0,Reciprocal_top_hit
2527,Zeng|4909,Macosko|Ex_Pou4f2_Sult3a2_11,1.0,Reciprocal_top_hit
2528,Zeng|922,Macosko|Inh_Clic4_Ano3_4,1.0,Reciprocal_top_hit
2529,Zeng|4134,Macosko|Ex_Lhx9_Hsd17b14_2,1.0,Reciprocal_top_hit
2530,Macosko|Inh_Six3_Pvalb_Colq,Zeng|1796,1.0,Above_0.95
2531,Zeng|3053,Macosko|Ex_Vsx2_Lhx4_1,1.0,Reciprocal_top_hit
2532,Zeng|24424,Macosko|Ex_Evx1_Papln,1.0,Reciprocal_top_hit
2533,Macosko|Inh_Gata3_Gsc2_2,Zeng|3136,1.0,Above_0.95
2534,Zeng|743,Macosko|Inh_Lhx6_Moxd1_3,1.0,Reciprocal_top_hit
2535,Macosko|Ex_C1ql4_Drd1_5,Zeng|2664,1.0,Above_0.95
2536,Macosko|Inh_Frmd7_Tacr3,Zeng|1284,1.0,Above_0.95
2537,Zeng|4753,Macosko|Ex_C1ql4_Trhr_7,1.0,Above_0.95
2538,Zeng|119,Macosko|Ex_Sulf1_Agtr1b_Fos,1.0,Reciprocal_top_hit
2539,Zeng|2823,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.95
2540,Macosko|Ex_Irx4_Tafa3,Zeng|2661,1.0,Above_0.95
2541,Macosko|Inh_Ppp1r1b_Drd1_Rbp1_1,Zeng|1264,1.0,Above_0.95
2542,Macosko|Chol_Tbx20_A4galt_2,Zeng|8957,1.0,Above_0.95
2543,Zeng|703,Macosko|Inh_Lamp5_Ndnf_Prom1,1.0,Reciprocal_top_hit
2544,Zeng|34312,Macosko|Inh_Tfap2b_Aym1_1,1.0,Reciprocal_top_hit
2545,Zeng|825,Macosko|Inh_Lhx6_Cav1_1,1.0,Reciprocal_top_hit
2546,Macosko|Inh_Pax2_Agtr1b_3,Zeng|4442,1.0,Above_0.95
2547,Zeng|2418,Macosko|Ex_Dmrta2_Agtr1b_3,1.0,Reciprocal_top_hit
2548,Zeng|4307,Macosko|Ex_Phox2b_Six2_1,1.0,Reciprocal_top_hit
2549,Zeng|863,Macosko|Inh_Sall3_Chrne,1.0,Above_0.95
2550,Zeng|1784,Macosko|Inh_Six3_Pvalb_Cplx3_1,1.0,Above_0.95
2551,Macosko|Ex_C1ql4_Calcr_2,Zeng|24535,1.0,Above_0.95
2552,Zeng|2907,Macosko|Ex_Pou4f1_Fads2b_1,1.0,Above_0.95
2553,Macosko|Inh_Onecut3_Klk9,Zeng|8201,1.0,Above_0.95
2554,Macosko|Inh_Nkx2-2_Ush2a,Zeng|3326,1.0,Above_0.95
2555,Zeng|771,Macosko|Inh_Lhx6_Spag17,1.0,Above_0.95
2556,Zeng|1272,Macosko|Inh_Ppp1r1b_Drd1_Adamtsl5,1.0,Above_0.95
2557,Zeng|4488,Macosko|Ex_Tfap2b_Layn,1.0,Reciprocal_top_hit
2558,Macosko|Inh_Lhx6_Sst_Layn,Zeng|543,1.0,Above_0.95
2559,Zeng|4216,Macosko|Ex_Irx1_Padi1_3,1.0,Reciprocal_top_hit
2560,Zeng|3360,Macosko|Inh_Pax5_Krt25_2,1.0,Reciprocal_top_hit
2561,Zeng|4821,Macosko|Ex_Ebf2_Slc5a7,1.0,Reciprocal_top_hit
2562,Macosko|CholEx_Hmx3_Grpr,Zeng|3646,1.0,Above_0.95
2563,Zeng|892,Macosko|Inh_Sall3_Cytip_3,1.0,Above_0.95
2564,Macosko|Ex_Hoxb3_Ldlrap1_11,Zeng|4218,1.0,Above_0.95
2565,Zeng|2925,Macosko|Inh_Pax7_Vmn1r207_1,1.0,Reciprocal_top_hit
2566,Zeng|2411,Macosko|DopEx_Sox6_Aldh1a1,1.0,Above_0.95
2567,Zeng|362,Macosko|Ex_Fezf2_Dlk1_A730049H05Rik,1.0,Reciprocal_top_hit
2568,Zeng|3460,Macosko|Inh_Sox2_Ikzf1_8,1.0,Above_0.95
2569,Macosko|Inh_Pax5_Tmem176b_4,Zeng|3442,1.0,Above_0.95
2570,Macosko|Inh_Tfap2b_Il7_1,Zeng|3736,1.0,Above_0.95
2571,Macosko|Inh_Onecut1_Met_4,Zeng|3784,1.0,Above_0.95
2572,Macosko|Ser_Nkx6-1_Trh,Zeng|3870,1.0,Above_0.95
2573,Zeng|3689,Macosko|CholEx_Lhx9_Crabp1,1.0,Reciprocal_top_hit
2574,Zeng|4939,Macosko|Ex_Tfap2b_Bmpr1b_2,1.0,Reciprocal_top_hit
2575,Zeng|3483,Macosko|Inh_Nkx2-2_Itgb6,1.0,Reciprocal_top_hit
2576,Macosko|Inh_Lhx6_Vmn1r209_2,Zeng|827,1.0,Above_0.95
2577,Zeng|3332,Macosko|Inh_Six3_Met_3,1.0,Reciprocal_top_hit
2578,Macosko|Ex_Crym_Mndal_3,Zeng|414,1.0,Above_0.95
2579,Macosko|Ex_Lmx1b_Tnnt2,Zeng|3819,1.0,Above_0.95
2580,Zeng|15032,Macosko|Ex_Lmx1b_Tex47_3,1.0,Reciprocal_top_hit
2581,Zeng|2000,Macosko|Inh_Tbx3_Scn11a,1.0,Reciprocal_top_hit
2582,Macosko|Inh_Ebf2_Stc1_3,Zeng|2992,1.0,Above_0.95
2583,Zeng|953,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.95
2584,Macosko|Inh_Gata3_Sox14_2,Zeng|3188,1.0,Above_0.95
2585,Zeng|2490,Macosko|Ex_Sim1_Adgb_2,1.0,Reciprocal_top_hit
2586,Zeng|3589,Macosko|Inh_Otx2_Scgn,1.0,Above_0.95
2587,Zeng|3361,Macosko|Inh_Pax5_Calcr,1.0,Reciprocal_top_hit
2588,Zeng|3133,Macosko|Inh_Onecut3_Colq_3,1.0,Reciprocal_top_hit
2589,Zeng|4572,Macosko|Ex_Nxph4_Hpgd,1.0,Reciprocal_top_hit
2590,Macosko|Inh_Pax2_Erfl_6,Zeng|2939,1.0,Above_0.95
2591,Zeng|3443,Macosko|Inh_Pax5_Tmem176b_3,1.0,Above_0.95
2592,Zeng|3690,Macosko|Ex_Lhx9_Slc6a2_1,1.0,Above_0.95
2593,Zeng|2769,Macosko|Ex_Lmx1b_Drd1_2,1.0,Above_0.95
2594,Zeng|1268,Macosko|Inh_Ppp1r1b_Drd1_Tacr1_2,1.0,Reciprocal_top_hit
2595,Zeng|2489,Macosko|Ex_Sim1_Cd34_5,1.0,Reciprocal_top_hit
2596,Zeng|3678,Macosko|Ex_Pou4f1_Crabp1_2,1.0,Reciprocal_top_hit
2597,Macosko|Inh_Lhx6_Sst_Ccna1_2,Zeng|543,1.0,Above_0.95
2598,Zeng|2415,Macosko|DopEx_Sox6_Aldh1a1,1.0,Above_0.95
2599,Zeng|3756,Macosko|Ex_Evx1_Nptx2,1.0,Reciprocal_top_hit
2600,Zeng|4742,Macosko|Ex_C1ql4_Trhr_2,1.0,Reciprocal_top_hit
2601,Macosko|Inh_Dmrt3_Tarm1_4,Zeng|8175,1.0,Above_0.95
2602,Zeng|4773,Macosko|Ex_Lhx2_Pth2_2,1.0,Reciprocal_top_hit
2603,Zeng|2834,Macosko|Ex_Sall3_Cd44_1,1.0,Above_0.95
2604,Zeng|2369,Macosko|Ex_Lmx1a_Csf2rb2_2,1.0,Reciprocal_top_hit
2605,Zeng|5015,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.95
2606,Macosko|Ex_Lhx9_Nps_4,Zeng|2619,1.0,Above_0.95
2607,Zeng|5051,Macosko|Ex_Plekhg1_Fign_Ppp1r3a_3,1.0,Reciprocal_top_hit
2608,Zeng|2429,Macosko|Ex_Nkx2-4_Grpr_5,1.0,Above_0.95
2609,Macosko|Ex_Skor1_Kdr_2,Zeng|2719,1.0,Above_0.95
2610,Macosko|Inh_Pax2_Cd44_2,Zeng|4452,1.0,Above_0.95
2611,Macosko|Ex_Phox2b_Gda_1,Zeng|3684,1.0,Above_0.95
2612,Zeng|29,Macosko|Ex_Nxph4_Kynu,1.0,Above_0.95
2613,Zeng|4363,Macosko|Inh_Hoxc4_Tfap2b,1.0,Above_0.95
2614,Zeng|3782,Macosko|Ex_Lhx3_Tspo2_3,1.0,Reciprocal_top_hit
2615,Macosko|Ex_Ebf2_Pla2g5_4,Zeng|4346,1.0,Above_0.95
2616,Macosko|Inh_Pax8_Sp9_7,Zeng|3379,1.0,Above_0.95
2617,Zeng|739,Macosko|Inh_Lhx6_Moxd1_4,1.0,Above_0.95
2618,Macosko|Inh_Pax5_Slc12a7_3,Zeng|3140,1.0,Above_0.95
2619,Zeng|2645,Macosko|Ex_C1ql4_Crispld2_1,1.0,Reciprocal_top_hit
2620,Zeng|298,Macosko|Ex_Sim1_C1ql1,1.0,Reciprocal_top_hit
2621,Zeng|4953,Macosko|Ex_Tfap2b_Megf11,1.0,Above_0.95
2622,Zeng|2682,Macosko|Ex_Skor1_Hpgd_1,1.0,Reciprocal_top_hit
2623,Zeng|982,Macosko|Inh_Pax6_Fbln2_1,1.0,Reciprocal_top_hit
2624,Zeng|4003,Macosko|Inh_Hoxa5_Galr1_3,1.0,Reciprocal_top_hit
2625,Macosko|Inh_Frmd7_Stk33_2,Zeng|1299,1.0,Above_0.95
2626,Macosko|Ex_C1ql4_Teddm3_1,Zeng|4756,1.0,Above_0.95
2627,Zeng|721,Macosko|Inh_Sp8_Abcb5_Krt73,1.0,Above_0.95
2628,Zeng|2149,Macosko|Ex_Nkx6-1_Atp6v1c2,1.0,Reciprocal_top_hit
2629,Zeng|1259,Macosko|Inh_Ppp1r1b_Drd1_Tacr1_4,1.0,Reciprocal_top_hit
2630,Zeng|4465,Macosko|Inh_Pax2_Lpl_1,1.0,Reciprocal_top_hit
2631,Macosko|Inh_Otx1_Cd36_2,Zeng|3156,1.0,Above_0.95
2632,Zeng|34336,Macosko|Inh_Pax2_Dmrt3_1,1.0,Reciprocal_top_hit
2633,Zeng|17,Macosko|Ex_Nxph4_Megf6,1.0,Above_0.95
2634,Zeng|4934,Macosko|Ex_Tfap2b_Ppp1r1c_1,1.0,Reciprocal_top_hit
2635,Zeng|5361,Macosko|Inh_Tbx3_Atf7ip2,1.0,Above_0.95
2636,Macosko|Ex_Lmx1b_Wdr95,Zeng|2797,1.0,Above_0.95
2637,Zeng|350,Macosko|Ex_Fibcd1_Psrc1_2,1.0,Reciprocal_top_hit
2638,Zeng|3931,Macosko|Ex_Phox2b_Avpr1a,1.0,Above_0.95
2639,Macosko|Inh_Pax2_Hrob_5,Zeng|4198,1.0,Above_0.95
2640,Macosko|Inh_Six3_Cela1_4,Zeng|3330,1.0,Above_0.95
2641,Macosko|Inh_Fbxl7_Fst,Zeng|4012,1.0,Above_0.95
2642,Macosko|Ex_Hoxb3_Ldlrap1_4,Zeng|4218,1.0,Above_0.95
2643,Macosko|Ex_Gata3_Drd3,Zeng|3881,1.0,Above_0.95
2644,Zeng|4129,Macosko|Inh_Fbxl7_Stpg2_2,1.0,Above_0.95
2645,Zeng|2354,Macosko|Ex_Dmrta2_Crhbp_4,1.0,Reciprocal_top_hit
2646,Macosko|Inh_Foxl3_Qrfpr,Zeng|34197,1.0,Above_0.95
2647,Zeng|333,Macosko|Ex_Fezf2_Rab38_Met,1.0,Reciprocal_top_hit
2648,Zeng|1469,Macosko|Inh_Six6_Vipr2_10,1.0,Above_0.95
2649,Zeng|817,Macosko|Inh_Gbx1_Htr1a_2,1.0,Reciprocal_top_hit
2650,Zeng|495,Macosko|Inh_Lhx6_Sst_Crhr2_Fillip1,1.0,Reciprocal_top_hit
2651,Macosko|Ex_Sox6_Ttc29_3,Zeng|4876,1.0,Above_0.95
2652,Zeng|450,Macosko|Ex_Ccn3_Fezf2_Mndal,1.0,Reciprocal_top_hit
2653,Zeng|1179,Macosko|Inh_Sox6_Btc,1.0,Reciprocal_top_hit
2654,Zeng|3032,Macosko|Ex_Lhx4_Gpr101_2,1.0,Reciprocal_top_hit
2655,Zeng|3988,Macosko|Ex_Ebf2_Sytl3,1.0,Reciprocal_top_hit
2656,Zeng|3519,Macosko|Inh_Emx2_Il20ra_2,1.0,Reciprocal_top_hit
2657,Zeng|3132,Macosko|Inh_Otx1_Sox14,1.0,Reciprocal_top_hit
2658,Macosko|Inh_Lhx6_Nmu_2,Zeng|795,1.0,Above_0.95
2659,Zeng|1533,Macosko|Inh_Dlx1_Dock5_1,1.0,Reciprocal_top_hit
2660,Macosko|Ex_Fezf2_Gpr101_1,Zeng|365,1.0,Above_0.95
2661,Zeng|711,Macosko|Inh_Lamp5_Ndnf_Tgfbi,1.0,Above_0.95
2662,Zeng|2308,Macosko|Ex_Pax6_Slc5a7_1,1.0,Reciprocal_top_hit
2663,Zeng|1218,Macosko|Inh_Lhx6_Npy_2,1.0,Reciprocal_top_hit
2664,Zeng|4580,Macosko|Ex_Tfap2d_Crhr2_2,1.0,Reciprocal_top_hit
2665,Macosko|Ex_Fev_9130008F23Rik,Zeng|2849,1.0,Above_0.95
2666,Zeng|5090,Macosko|Ex_Tcf7l2_Fbln1_Mtnr1a,1.0,Reciprocal_top_hit
2667,Zeng|904,Macosko|Inh_Sp8_Shisa8,1.0,Above_0.95
2668,Macosko|Ex_Tfap2b_Ramp3_2,Zeng|4662,1.0,Above_0.95
2669,Macosko|Ex_Ccn3_Fezf2_Cd36,Zeng|450,1.0,Above_0.95
2670,Zeng|1340,Macosko|NG_Draxin_3,1.0,Above_0.95
2671,Zeng|1191,Macosko|Inh_Ppp1r1b_Drd1_Pkib,1.0,Above_0.95
2672,Zeng|4362,Macosko|Inh_Hoxc4_Tfap2b,1.0,Above_0.95
2673,Zeng|3433,Macosko|Inh_Lhx1_Crhbp,1.0,Reciprocal_top_hit
2674,Macosko|NG_Myoz1_8,Zeng|1299,1.0,Above_0.95
2675,Macosko|Inh_Sp8_Abcb5_Runx1t1,Zeng|713,1.0,Above_0.95
2676,Zeng|2474,Macosko|Ex_Sim1_Aox3_2,1.0,Reciprocal_top_hit
2677,Macosko|Inh_Frmd7_Iigp1,Zeng|1351,1.0,Above_0.95
2678,Macosko|Inh_Sox6_Postn_3,Zeng|2994,1.0,Above_0.95
2679,Zeng|2816,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.95
2680,Macosko|Ex_Irx1_Padi1_5,Zeng|4216,1.0,Above_0.95
2681,Zeng|2723,Macosko|Ex_Skor1_Slc17a8_2,1.0,Reciprocal_top_hit
2682,Zeng|664,Macosko|Inh_Sncg_Calcb_5,1.0,Above_0.95
2683,Zeng|4193,Macosko|Inh_Gata3_Dkk1_1,1.0,Reciprocal_top_hit
2684,Zeng|3386,Macosko|Inh_Nkx2-2_Glp1r_Trh_2,1.0,Above_0.95
2685,Zeng|784,Macosko|Inh_Lhx6_Ccdc172_2,1.0,Reciprocal_top_hit
2686,Zeng|3840,Macosko|Inh_Etv3l_Erfl_2,1.0,Reciprocal_top_hit
2687,Zeng|1243,Macosko|Inh_Lhx6_Esr2_12,1.0,Above_0.95
2688,Zeng|3763,Macosko|Ex_Evx2_Gulo,1.0,Above_0.95
2689,Zeng|3059,Macosko|Ex_Vsx2_Igfbp4_1,1.0,Reciprocal_top_hit
2690,Macosko|Ex_Nkx2-4_Calcr_2,Zeng|2440,1.0,Above_0.95
2691,Macosko|Ex_Phox2b_4930469K13Rik_1,Zeng|4332,1.0,Above_0.95
2692,Zeng|2476,Macosko|Ex_Sim1_Ghrh,1.0,Reciprocal_top_hit
2693,Zeng|4798,Macosko|Ex_Lhx2_Nek11_9,1.0,Reciprocal_top_hit
2694,Macosko|Inh_Otx1_Nrtn_3,Zeng|3429,1.0,Above_0.95
2695,Zeng|2760,Macosko|Ex_Lhx2_Il31ra_1,1.0,Above_0.95
2696,Zeng|4116,Macosko|Inh_Fbxl7_Frem1_2,1.0,Above_0.95
2697,Zeng|2830,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.95
2698,Zeng|3000,Macosko|Inh_Ebf2_Stc1_1,1.0,Above_0.95
2699,Macosko|Inh_Gata3_Dkk1_2,Zeng|4193,1.0,Above_0.95
2700,Zeng|3912,Macosko|Ex_Phox2b_Npffr2_2,1.0,Reciprocal_top_hit
2701,Macosko|NG_Myoz1_3,Zeng|1386,1.0,Above_0.95
2702,Zeng|2655,Macosko|Ex_C1ql4_Drd1_6,1.0,Above_0.95
2703,Zeng|1790,Macosko|Inh_Six3_Pvalb_Colq,1.0,Above_0.95
